Service,Public Law Title,FY,deflator.type,Amount,source.table,data.notes
Air.Force,Procurement,1967,Current,9209e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1967,Current,3172e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1967,Current,414e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1967,Current,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1967,Current,14e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1967,Current,-33e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1968,Constant,62249e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1968,Constant,50271e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1968,Constant,60472e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1968,Constant,20648e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1968,Constant,2857e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1968,Constant,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1968,Constant,988e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1968,Constant,-324e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1968,Current,584e7,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1968,Current,616e7,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1968,Current,9356e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1968,Current,3393e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1968,Current,502e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1968,Current,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1968,Current,167e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1968,Current,-55e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1969,Constant,61674e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1969,Constant,55049e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1969,Constant,50599e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1969,Constant,20169e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1969,Constant,1508e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1969,Constant,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1969,Constant,2394e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1969,Constant,-166e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1969,Current,6253e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1969,Current,7143e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1969,Current,8219e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1969,Current,3443e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1969,Current,273e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1969,Current,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1969,Current,419e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1969,Current,-29e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1970,Constant,59746e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1970,Constant,50118e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1970,Constant,38129e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1970,Constant,17286e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1970,Constant,1576e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1970,Constant,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1970,Constant,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1970,Constant,-142e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1970,Current,6691e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1970,Current,6865e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1970,Current,6439e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1970,Current,3084e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1970,Current,303e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1970,Current,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1970,Current,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1970,Current,-26e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1971,Constant,56197e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1971,Constant,45669e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1971,Constant,33412e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1971,Constant,14933e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1971,Constant,1441e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1971,Constant,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1971,Constant,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1971,Constant,-107e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1971,Current,6744e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1971,Current,6715e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1971,Current,5943e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1971,Current,2803e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1971,Current,296e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1971,Current,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1971,Current,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1971,Current,-2e7,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1972,Constant,53083e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1972,Constant,43386e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1972,Constant,31388e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1972,Constant,14737e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1972,Constant,1385e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1972,Constant,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1972,Constant,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1972,Constant,-244e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1972,Current,7256e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1972,Current,6815e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1972,Current,6012e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1972,Current,2903e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1972,Current,307e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1972,Current,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1972,Current,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1972,Current,-48e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1973,Constant,50049e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1973,Constant,41391e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1973,Constant,28134e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1973,Constant,14883e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1973,Constant,1146e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1973,Constant,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1973,Constant,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1973,Constant,-97e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1973,Current,7633e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1973,Current,7039e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1973,Current,5873e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1973,Current,312e7,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1973,Current,289e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1973,Current,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1973,Current,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1973,Current,-2e7,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1974,Constant,47908e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1974,Constant,40219e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1974,Constant,25424e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1974,Constant,13377e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1974,Constant,995e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1974,Constant,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1974,Constant,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1974,Constant,-119e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1974,Current,7798e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1974,Current,7693e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1974,Current,5858e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1974,Current,307e7,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1974,Current,277e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1974,Current,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1974,Current,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1974,Current,-26e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1975,Constant,45008e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1975,Constant,39967e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1975,Constant,23591e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1975,Constant,12907e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1975,Constant,166e7,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1975,Constant,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1975,Constant,502e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1975,Constant,-289e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1975,Current,785e7,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1975,Current,8225e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1975,Current,6041e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1975,Current,3291e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1975,Current,508e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1975,Current,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1975,Current,126e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1975,Current,-72e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1976,Constant,42306e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1976,Constant,38497e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1976,Constant,27186e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1976,Constant,12873e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1976,Constant,1883e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1976,Constant,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1976,Constant,56e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1976,Constant,-43e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1976,Current,7783e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1976,Current,8715e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1976,Current,7704e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1976,Current,3607e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1976,Current,632e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1976,Current,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1976,Current,15e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1976,Current,-12e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1977,Constant,39956e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1977,Constant,3878e7,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1977,Constant,34781e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1977,Constant,1275e7,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1977,Constant,2497e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1977,Constant,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1977,Constant,202e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1977,Constant,-111e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1977,Current,7726e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1977,Current,9421e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1977,Current,10185e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1977,Current,3755e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1977,Current,856e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1977,Current,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1977,Current,59e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1977,Current,-32e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1978,Constant,38797e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1978,Constant,3738e7,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1978,Constant,30656e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1978,Constant,13018e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1978,Constant,1265e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1978,Constant,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1978,Constant,919e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1978,Constant,-99e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1978,Current,7989e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1978,Current,9839e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1978,Current,9875e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1978,Current,4165e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1978,Current,47e7,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1978,Current,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1978,Current,287e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1978,Current,-31e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1979,Constant,38443e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1979,Constant,38118e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1979,Constant,29972e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1979,Constant,12577e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1979,Constant,1344e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1979,Constant,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1979,Constant,577e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1979,Constant,-425e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1979,Current,8426e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1979,Current,10822e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1979,Current,10707e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1979,Current,4395e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1979,Current,541e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1979,Current,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1979,Current,196e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1979,Current,-145e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1980,Constant,38095e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1980,Constant,40154e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1980,Constant,32273e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1980,Constant,13193e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1980,Constant,1473e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1980,Constant,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1980,Constant,1177e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1980,Constant,-707e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1980,Current,8996e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Operation and Maintenance,1980,Current,1415e7,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Procurement,1980,Current,12707e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,RDT&E,1980,Current,5056e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Construction,1980,Current,633e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Family Housing,1980,Current,0,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Revolving and Management Funds,1980,Current,443e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,"Trust, Receipts, and Other",1980,Current,-266e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Air.Force,Military Personnel,1981,Constant,39493e6,tbl.6-21,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
