source.table,budget.type,deflator.type,public.law.title,FY,amount
tbl.army.6.16,TOA,constant,MILCON,1968,3100000000
tbl.army.6.16,TOA,constant,family.housing,1968,0
tbl.army.6.16,TOA,constant,revolving.and.management,1968,0
tbl.army.6.16,TOA,current,MILPERS,1969,8998000000
tbl.army.6.16,TOA,current,OM,1969,8249000000
tbl.army.6.16,TOA,current,Procurement,1969,6333000000
tbl.army.6.16,TOA,current,RDTE,1969,1666000000
tbl.army.6.16,TOA,current,MILCON,1969,523000000
tbl.army.6.16,TOA,current,family.housing,1969,0
tbl.army.6.16,TOA,current,revolving.and.management,1969,0
tbl.army.6.16,TOA,constant,MILPERS,1969,97940000000
tbl.army.6.16,TOA,constant,OM,1969,59002000000
tbl.army.6.16,TOA,constant,Procurement,1969,38916000000
tbl.army.6.16,TOA,constant,RDTE,1969,10716000000
tbl.army.6.16,TOA,constant,MILCON,1969,3002000000
tbl.army.6.16,TOA,constant,family.housing,1969,0
tbl.army.6.16,TOA,constant,revolving.and.management,1969,0
tbl.army.6.16,TOA,current,MILPERS,1970,9616000000
tbl.army.6.16,TOA,current,OM,1970,7817000000
tbl.army.6.16,TOA,current,Procurement,1970,4510000000
tbl.army.6.16,TOA,current,RDTE,1970,1619000000
tbl.army.6.16,TOA,current,MILCON,1970,402000000
tbl.army.6.16,TOA,current,family.housing,1970,0
tbl.army.6.16,TOA,current,revolving.and.management,1970,0
tbl.army.6.16,TOA,constant,MILPERS,1970,93492000000
tbl.army.6.16,TOA,constant,OM,1970,52928000000
tbl.army.6.16,TOA,constant,Procurement,1970,26634000000
tbl.army.6.16,TOA,constant,RDTE,1970,9944000000
tbl.army.6.16,TOA,constant,MILCON,1970,2267000000
tbl.army.6.16,TOA,constant,family.housing,1970,0
tbl.army.6.16,TOA,constant,revolving.and.management,1970,0
tbl.army.6.16,TOA,current,MILPERS,1971,9499000000
tbl.army.6.16,TOA,current,OM,1971,7119000000
tbl.army.6.16,TOA,current,Procurement,1971,3412000000
tbl.army.6.16,TOA,current,RDTE,1971,1656000000
tbl.army.6.16,TOA,current,MILCON,1971,593000000
tbl.army.6.16,TOA,current,family.housing,1971,0
tbl.army.6.16,TOA,current,revolving.and.management,1971,0
tbl.army.6.16,TOA,constant,MILPERS,1971,86387000000
tbl.army.6.16,TOA,constant,OM,1971,45949000000
tbl.army.6.16,TOA,constant,Procurement,1971,19249000000
tbl.army.6.16,TOA,constant,RDTE,1971,9608000000
tbl.army.6.16,TOA,constant,MILCON,1971,2965000000
tbl.army.6.16,TOA,constant,family.housing,1971,0
tbl.army.6.16,TOA,constant,revolving.and.management,1971,0
tbl.army.6.16,TOA,current,MILPERS,1972,9046000000
tbl.army.6.16,TOA,current,OM,1972,7309000000
tbl.army.6.16,TOA,current,Procurement,1972,3398000000
tbl.army.6.16,TOA,current,RDTE,1972,1792000000
tbl.army.6.16,TOA,current,MILCON,1972,550000000
tbl.army.6.16,TOA,current,family.housing,1972,0
tbl.army.6.16,TOA,current,revolving.and.management,1972,0
tbl.army.6.16,TOA,constant,MILPERS,1972,72805000000
tbl.army.6.16,TOA,constant,OM,1972,44874000000
tbl.army.6.16,TOA,constant,Procurement,1972,17832000000
tbl.army.6.16,TOA,constant,RDTE,1972,9843000000
tbl.army.6.16,TOA,constant,MILCON,1972,2552000000
tbl.army.6.16,TOA,constant,family.housing,1972,0
tbl.army.6.16,TOA,constant,revolving.and.management,1972,0
tbl.army.6.16,TOA,current,MILPERS,1973,8680000000
tbl.army.6.16,TOA,current,OM,1973,7433000000
tbl.army.6.16,TOA,current,Procurement,1973,2816000000
tbl.army.6.16,TOA,current,RDTE,1973,1885000000
tbl.army.6.16,TOA,current,MILCON,1973,666000000
tbl.army.6.16,TOA,current,family.housing,1973,0
tbl.army.6.16,TOA,current,revolving.and.management,1973,0
tbl.army.6.16,TOA,constant,MILPERS,1973,63215000000
tbl.army.6.16,TOA,constant,OM,1973,42731000000
tbl.army.6.16,TOA,constant,Procurement,1973,13684000000
tbl.army.6.16,TOA,constant,RDTE,1973,9735000000
tbl.army.6.16,TOA,constant,MILCON,1973,2789000000
tbl.army.6.16,TOA,constant,family.housing,1973,0
tbl.army.6.16,TOA,constant,revolving.and.management,1973,0
tbl.army.6.16,TOA,current,MILPERS,1974,8815000000
tbl.army.6.16,TOA,current,OM,1974,7364000000
tbl.army.6.16,TOA,current,Procurement,1974,2640000000
tbl.army.6.16,TOA,current,RDTE,1974,1947000000
tbl.army.6.16,TOA,current,MILCON,1974,782000000
tbl.army.6.16,TOA,current,family.housing,1974,0
tbl.army.6.16,TOA,current,revolving.and.management,1974,0
tbl.army.6.16,TOA,constant,MILPERS,1974,60350000000
tbl.army.6.16,TOA,constant,OM,1974,38712000000
tbl.army.6.16,TOA,constant,Procurement,1974,11791000000
tbl.army.6.16,TOA,constant,RDTE,1974,9101000000
tbl.army.6.16,TOA,constant,MILCON,1974,2892000000
tbl.army.6.16,TOA,constant,family.housing,1974,0
tbl.army.6.16,TOA,constant,revolving.and.management,1974,0
tbl.army.6.16,TOA,current,MILPERS,1975,9221000000
tbl.army.6.16,TOA,current,OM,1975,7339000000
tbl.army.6.16,TOA,current,Procurement,1975,2565000000
tbl.army.6.16,TOA,current,RDTE,1975,1766000000
tbl.army.6.16,TOA,current,MILCON,1975,754000000
tbl.army.6.16,TOA,current,family.housing,1975,0
tbl.army.6.16,TOA,current,revolving.and.management,1975,0
tbl.army.6.16,TOA,constant,MILPERS,1975,58753000000
tbl.army.6.16,TOA,constant,OM,1975,35971000000
tbl.army.6.16,TOA,constant,Procurement,1975,10280000000
tbl.army.6.16,TOA,constant,RDTE,1975,7736000000
tbl.army.6.16,TOA,constant,MILCON,1975,2552000000
tbl.army.6.16,TOA,constant,family.housing,1975,0
tbl.army.6.16,TOA,constant,revolving.and.management,1975,0
tbl.army.6.16,TOA,current,MILPERS,1976,9607000000
tbl.army.6.16,TOA,current,OM,1976,8271000000
tbl.army.6.16,TOA,current,Procurement,1976,3058000000
tbl.army.6.16,TOA,current,RDTE,1976,1970000000
tbl.army.6.16,TOA,current,MILCON,1976,833000000
tbl.army.6.16,TOA,current,family.housing,1976,0
tbl.army.6.16,TOA,current,revolving.and.management,1976,20000000
tbl.army.6.16,TOA,constant,MILPERS,1976,57629000000
tbl.army.6.16,TOA,constant,OM,1976,37129000000
tbl.army.6.16,TOA,constant,Procurement,1976,11252000000
tbl.army.6.16,TOA,constant,RDTE,1976,7668000000
tbl.army.6.16,TOA,constant,MILCON,1976,2724000000
tbl.army.6.16,TOA,constant,family.housing,1976,0
tbl.army.6.16,TOA,constant,revolving.and.management,1976,79000000
tbl.army.6.16,TOA,current,MILPERS,1977,9973000000
tbl.army.6.16,TOA,current,OM,1977,9157000000
tbl.army.6.16,TOA,current,Procurement,1977,4427000000
tbl.army.6.16,TOA,current,RDTE,1977,2291000000
tbl.army.6.16,TOA,current,MILCON,1977,754000000
tbl.army.6.16,TOA,current,family.housing,1977,0
tbl.army.6.16,TOA,current,revolving.and.management,1977,100000000
tbl.army.6.16,TOA,constant,MILPERS,1977,56859000000
tbl.army.6.16,TOA,constant,OM,1977,38097000000
tbl.army.6.16,TOA,constant,Procurement,1977,15674000000
tbl.army.6.16,TOA,constant,RDTE,1977,8379000000
tbl.army.6.16,TOA,constant,MILCON,1977,2437000000
tbl.army.6.16,TOA,constant,family.housing,1977,0
tbl.army.6.16,TOA,constant,revolving.and.management,1977,363000000
tbl.army.6.16,TOA,current,MILPERS,1978,10477000000
tbl.army.6.16,TOA,current,OM,1978,9883000000
tbl.army.6.16,TOA,current,Procurement,1978,5325000000
tbl.army.6.16,TOA,current,RDTE,1978,2447000000
tbl.army.6.16,TOA,current,MILCON,1978,718000000
tbl.army.6.16,TOA,current,family.housing,1978,0
tbl.army.6.16,TOA,current,revolving.and.management,1978,100000000
tbl.army.6.16,TOA,constant,MILPERS,1978,55924000000
tbl.army.6.16,TOA,constant,OM,1978,37824000000
tbl.army.6.16,TOA,constant,Procurement,1978,17150000000
tbl.army.6.16,TOA,constant,RDTE,1978,8267000000
tbl.army.6.16,TOA,constant,MILCON,1978,2171000000
tbl.army.6.16,TOA,constant,family.housing,1978,0
tbl.army.6.16,TOA,constant,revolving.and.management,1978,339000000
tbl.army.6.16,TOA,current,MILPERS,1979,11036000000
tbl.army.6.16,TOA,current,OM,1979,10752000000
tbl.army.6.16,TOA,current,Procurement,1979,6099000000
tbl.army.6.16,TOA,current,RDTE,1979,2635000000
tbl.army.6.16,TOA,current,MILCON,1979,900000000
tbl.army.6.16,TOA,current,family.housing,1979,0
tbl.army.6.16,TOA,current,revolving.and.management,1979,74000000
tbl.army.6.16,TOA,constant,MILPERS,1979,55728000000
tbl.army.6.16,TOA,constant,OM,1979,38728000000
tbl.army.6.16,TOA,constant,Procurement,1979,17656000000
tbl.army.6.16,TOA,constant,RDTE,1979,8068000000
tbl.army.6.16,TOA,constant,MILCON,1979,2531000000
tbl.army.6.16,TOA,constant,family.housing,1979,0
tbl.army.6.16,TOA,constant,revolving.and.management,1979,230000000
tbl.army.6.16,TOA,current,MILPERS,1980,12095000000
tbl.army.6.16,TOA,current,OM,1980,12303000000
tbl.army.6.16,TOA,current,Procurement,1980,6548000000
tbl.army.6.16,TOA,current,RDTE,1980,2844000000
tbl.army.6.16,TOA,current,MILCON,1980,781000000
tbl.army.6.16,TOA,current,family.housing,1980,0
tbl.army.6.16,TOA,current,revolving.and.management,1980,0
tbl.army.6.16,TOA,constant,MILPERS,1980,56427000000
tbl.army.6.16,TOA,constant,OM,1980,39729000000
tbl.army.6.16,TOA,constant,Procurement,1980,17334000000
tbl.army.6.16,TOA,constant,RDTE,1980,8012000000
tbl.army.6.16,TOA,constant,MILCON,1980,2115000000
tbl.army.6.16,TOA,constant,family.housing,1980,0
tbl.army.6.16,TOA,constant,revolving.and.management,1980,0
tbl.army.6.16,TOA,current,MILPERS,1981,14157000000
tbl.army.6.16,TOA,current,OM,1981,14419000000
tbl.army.6.16,TOA,current,Procurement,1981,10462000000
tbl.army.6.16,TOA,current,RDTE,1981,3124000000
tbl.army.6.16,TOA,current,MILCON,1981,980000000
tbl.army.6.16,TOA,current,family.housing,1981,0
tbl.army.6.16,TOA,current,revolving.and.management,1981,34000000
tbl.army.6.16,TOA,constant,MILPERS,1981,57791000000
tbl.army.6.16,TOA,constant,OM,1981,42164000000
tbl.army.6.16,TOA,constant,Procurement,1981,25563000000
tbl.army.6.16,TOA,constant,RDTE,1981,8130000000
tbl.army.6.16,TOA,constant,MILCON,1981,2477000000
tbl.army.6.16,TOA,constant,family.housing,1981,0
tbl.army.6.16,TOA,constant,revolving.and.management,1981,86000000
tbl.army.6.16,TOA,current,MILPERS,1982,16602000000
tbl.army.6.16,TOA,current,OM,1982,16769000000
tbl.army.6.16,TOA,current,Procurement,1982,13856000000
tbl.army.6.16,TOA,current,RDTE,1982,3620000000
