source.table,budget.type,deflator.type,public.law.title,FY,amount
tbl.6.01.TOA.by.Public.Law,TOA,current,procurement,1965,14111000000
tbl.6.01.TOA.by.Public.Law,TOA,current,RDTE,1965,6433000000
tbl.6.01.TOA.by.Public.Law,TOA,current,MILCON,1965,1063000000
tbl.6.01.TOA.by.Public.Law,TOA,current,family.housing,1965,575000000
tbl.6.01.TOA.by.Public.Law,TOA,current,revolving.and.management.funds,1965,0
tbl.6.01.TOA.by.Public.Law,TOA,current,trust.receipts.and.other,1965,0
tbl.6.01.TOA.by.Public.Law,TOA,current,OCO.placeholder,1965,49560000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,military.personnel,1965,13446000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,retired.pay.Defense,1965,117276000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,OM,1965,111526000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,procurement,1965,46683000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,RDTE,1965,7368000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,MILCON,1965,4254000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,family.housing,1965,0
tbl.6.01.TOA.by.Public.Law,TOA,constant,revolving.and.management.funds,1965,0
tbl.6.01.TOA.by.Public.Law,TOA,constant,trust.receipts.and.other,1965,490073000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,OCO.placeholder,1965,0
tbl.6.01.TOA.by.Public.Law,TOA,current,military.personnel,1966,15455000000
tbl.6.01.TOA.by.Public.Law,TOA,current,retired.pay.Defense,1966,1592000000
tbl.6.01.TOA.by.Public.Law,TOA,current,OM,1966,15378000000
tbl.6.01.TOA.by.Public.Law,TOA,current,procurement,1966,22012000000
tbl.6.01.TOA.by.Public.Law,TOA,current,RDTE,1966,6885000000
tbl.6.01.TOA.by.Public.Law,TOA,current,MILCON,1966,2595000000
tbl.6.01.TOA.by.Public.Law,TOA,current,family.housing,1966,613000000
tbl.6.01.TOA.by.Public.Law,TOA,current,revolving.and.management.funds,1966,0
tbl.6.01.TOA.by.Public.Law,TOA,current,trust.receipts.and.other,1966,0
tbl.6.01.TOA.by.Public.Law,TOA,current,OCO.placeholder,1966,64531000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,military.personnel,1966,14784000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,retired.pay.Defense,1966,135185000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,OM,1966,161027000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,procurement,1966,48290000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,RDTE,1966,16773000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,MILCON,1966,4390000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,family.housing,1966,0
tbl.6.01.TOA.by.Public.Law,TOA,constant,revolving.and.management.funds,1966,0
tbl.6.01.TOA.by.Public.Law,TOA,constant,trust.receipts.and.other,1966,578863000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,OCO.placeholder,1966,0
tbl.6.01.TOA.by.Public.Law,TOA,current,military.personnel,1967,18236000000
tbl.6.01.TOA.by.Public.Law,TOA,current,retired.pay.Defense,1967,1831000000
tbl.6.01.TOA.by.Public.Law,TOA,current,OM,1967,19365000000
tbl.6.01.TOA.by.Public.Law,TOA,current,procurement,1967,23277000000
tbl.6.01.TOA.by.Public.Law,TOA,current,RDTE,1967,7225000000
tbl.6.01.TOA.by.Public.Law,TOA,current,MILCON,1967,1217000000
tbl.6.01.TOA.by.Public.Law,TOA,current,family.housing,1967,439000000
tbl.6.01.TOA.by.Public.Law,TOA,current,revolving.and.management.funds,1967,0
tbl.6.01.TOA.by.Public.Law,TOA,current,trust.receipts.and.other,1967,0
tbl.6.01.TOA.by.Public.Law,TOA,current,OCO.placeholder,1967,71590000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,military.personnel,1967,16399000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,retired.pay.Defense,1967,160627000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,OM,1967,164322000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,procurement,1967,49029000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,RDTE,1967,7742000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,MILCON,1967,3111000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,family.housing,1967,0
tbl.6.01.TOA.by.Public.Law,TOA,constant,revolving.and.management.funds,1967,0
tbl.6.01.TOA.by.Public.Law,TOA,constant,trust.receipts.and.other,1967,622862000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,OCO.placeholder,1967,0
tbl.6.01.TOA.by.Public.Law,TOA,current,military.personnel,1968,19961000000
tbl.6.01.TOA.by.Public.Law,TOA,current,retired.pay.Defense,1968,2093000000
tbl.6.01.TOA.by.Public.Law,TOA,current,OM,1968,20950000000
tbl.6.01.TOA.by.Public.Law,TOA,current,procurement,1968,22528000000
tbl.6.01.TOA.by.Public.Law,TOA,current,RDTE,1968,7263000000
tbl.6.01.TOA.by.Public.Law,TOA,current,MILCON,1968,1557000000
tbl.6.01.TOA.by.Public.Law,TOA,current,family.housing,1968,612000000
tbl.6.01.TOA.by.Public.Law,TOA,current,revolving.and.management.funds,1968,0
tbl.6.01.TOA.by.Public.Law,TOA,current,trust.receipts.and.other,1968,0
tbl.6.01.TOA.by.Public.Law,TOA,current,OCO.placeholder,1968,74965000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,military.personnel,1968,18139000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,retired.pay.Defense,1968,168883000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,OM,1968,150770000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,procurement,1968,47808000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,RDTE,1968,9416000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,MILCON,1968,4120000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,family.housing,1968,0
tbl.6.01.TOA.by.Public.Law,TOA,constant,revolving.and.management.funds,1968,0
tbl.6.01.TOA.by.Public.Law,TOA,constant,trust.receipts.and.other,1968,629603000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,OCO.placeholder,1968,0
tbl.6.01.TOA.by.Public.Law,TOA,current,military.personnel,1969,21385000000
tbl.6.01.TOA.by.Public.Law,TOA,current,retired.pay.Defense,1969,2443000000
tbl.6.01.TOA.by.Public.Law,TOA,current,OM,1969,22290000000
tbl.6.01.TOA.by.Public.Law,TOA,current,procurement,1969,22245000000
tbl.6.01.TOA.by.Public.Law,TOA,current,RDTE,1969,7730000000
tbl.6.01.TOA.by.Public.Law,TOA,current,MILCON,1969,1142000000
tbl.6.01.TOA.by.Public.Law,TOA,current,family.housing,1969,518000000
tbl.6.01.TOA.by.Public.Law,TOA,current,revolving.and.management.funds,1969,0
tbl.6.01.TOA.by.Public.Law,TOA,current,trust.receipts.and.other,1969,0
tbl.6.01.TOA.by.Public.Law,TOA,current,OCO.placeholder,1969,77752000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,military.personnel,1969,20091000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,retired.pay.Defense,1969,171336000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,OM,1969,142841000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,procurement,1969,48988000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,RDTE,1969,6649000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,MILCON,1969,3437000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,family.housing,1969,0
tbl.6.01.TOA.by.Public.Law,TOA,constant,revolving.and.management.funds,1969,0
tbl.6.01.TOA.by.Public.Law,TOA,constant,trust.receipts.and.other,1969,625457000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,OCO.placeholder,1969,0
tbl.6.01.TOA.by.Public.Law,TOA,current,military.personnel,1970,22978000000
tbl.6.01.TOA.by.Public.Law,TOA,current,retired.pay.Defense,1970,2853000000
tbl.6.01.TOA.by.Public.Law,TOA,current,OM,1970,21517000000
tbl.6.01.TOA.by.Public.Law,TOA,current,procurement,1970,19156000000
tbl.6.01.TOA.by.Public.Law,TOA,current,RDTE,1970,7399000000
tbl.6.01.TOA.by.Public.Law,TOA,current,MILCON,1970,1015000000
tbl.6.01.TOA.by.Public.Law,TOA,current,family.housing,1970,593000000
tbl.6.01.TOA.by.Public.Law,TOA,current,revolving.and.management.funds,1970,0
tbl.6.01.TOA.by.Public.Law,TOA,current,trust.receipts.and.other,1970,0
tbl.6.01.TOA.by.Public.Law,TOA,current,OCO.placeholder,1970,75512000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,military.personnel,1970,21829000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,retired.pay.Defense,1970,156280000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,OM,1970,118781000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,procurement,1970,44639000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,RDTE,1970,5648000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,MILCON,1970,3708000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,family.housing,1970,0
tbl.6.01.TOA.by.Public.Law,TOA,constant,revolving.and.management.funds,1970,0
tbl.6.01.TOA.by.Public.Law,TOA,constant,trust.receipts.and.other,1970,574053000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,OCO.placeholder,1970,0
tbl.6.01.TOA.by.Public.Law,TOA,current,military.personnel,1971,22625000000
tbl.6.01.TOA.by.Public.Law,TOA,current,retired.pay.Defense,1971,3389000000
tbl.6.01.TOA.by.Public.Law,TOA,current,OM,1971,20422000000
tbl.6.01.TOA.by.Public.Law,TOA,current,procurement,1971,17364000000
tbl.6.01.TOA.by.Public.Law,TOA,current,RDTE,1971,7123000000
tbl.6.01.TOA.by.Public.Law,TOA,current,MILCON,1971,1209000000
tbl.6.01.TOA.by.Public.Law,TOA,current,family.housing,1971,714000000
tbl.6.01.TOA.by.Public.Law,TOA,current,revolving.and.management.funds,1971,0
tbl.6.01.TOA.by.Public.Law,TOA,current,trust.receipts.and.other,1971,0
tbl.6.01.TOA.by.Public.Law,TOA,current,OCO.placeholder,1971,72846000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,military.personnel,1971,23438000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,retired.pay.Defense,1971,139933000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,OM,1971,101354000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,procurement,1971,40831000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,RDTE,1971,6107000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,MILCON,1971,4169000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,family.housing,1971,0
tbl.6.01.TOA.by.Public.Law,TOA,constant,revolving.and.management.funds,1971,0
tbl.6.01.TOA.by.Public.Law,TOA,constant,trust.receipts.and.other,1971,521246000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,OCO.placeholder,1971,0
tbl.6.01.TOA.by.Public.Law,TOA,current,military.personnel,1972,23147000000
tbl.6.01.TOA.by.Public.Law,TOA,current,retired.pay.Defense,1972,3889000000
tbl.6.01.TOA.by.Public.Law,TOA,current,OM,1972,21254000000
tbl.6.01.TOA.by.Public.Law,TOA,current,procurement,1972,18491000000
tbl.6.01.TOA.by.Public.Law,TOA,current,RDTE,1972,7584000000
tbl.6.01.TOA.by.Public.Law,TOA,current,MILCON,1972,1262000000
tbl.6.01.TOA.by.Public.Law,TOA,current,family.housing,1972,839000000
tbl.6.01.TOA.by.Public.Law,TOA,current,revolving.and.management.funds,1972,0
tbl.6.01.TOA.by.Public.Law,TOA,current,trust.receipts.and.other,1972,0
tbl.6.01.TOA.by.Public.Law,TOA,current,OCO.placeholder,1972,76467000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,military.personnel,1972,25218000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,retired.pay.Defense,1972,137914000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,OM,1972,100427000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,procurement,1972,41214000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,RDTE,1972,5884000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,MILCON,1972,4677000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,family.housing,1972,0
tbl.6.01.TOA.by.Public.Law,TOA,constant,revolving.and.management.funds,1972,0
tbl.6.01.TOA.by.Public.Law,TOA,constant,trust.receipts.and.other,1972,500166000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,OCO.placeholder,1972,0
tbl.6.01.TOA.by.Public.Law,TOA,current,military.personnel,1973,23639000000
tbl.6.01.TOA.by.Public.Law,TOA,current,retired.pay.Defense,1973,4392000000
tbl.6.01.TOA.by.Public.Law,TOA,current,OM,1973,22151000000
tbl.6.01.TOA.by.Public.Law,TOA,current,procurement,1973,18199000000
tbl.6.01.TOA.by.Public.Law,TOA,current,RDTE,1973,8020000000
tbl.6.01.TOA.by.Public.Law,TOA,current,MILCON,1973,1550000000
tbl.6.01.TOA.by.Public.Law,TOA,current,family.housing,1973,974000000
tbl.6.01.TOA.by.Public.Law,TOA,current,revolving.and.management.funds,1973,0
tbl.6.01.TOA.by.Public.Law,TOA,current,trust.receipts.and.other,1973,0
tbl.6.01.TOA.by.Public.Law,TOA,current,OCO.placeholder,1973,78925000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,military.personnel,1973,26846000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,retired.pay.Defense,1973,133833000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,OM,1973,91083000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,procurement,1973,40729000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,RDTE,1973,6441000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,MILCON,1973,5195000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,family.housing,1973,0
tbl.6.01.TOA.by.Public.Law,TOA,constant,revolving.and.management.funds,1973,0
tbl.6.01.TOA.by.Public.Law,TOA,constant,trust.receipts.and.other,1973,474169000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,OCO.placeholder,1973,0
tbl.6.01.TOA.by.Public.Law,TOA,current,military.personnel,1974,24104000000
tbl.6.01.TOA.by.Public.Law,TOA,current,retired.pay.Defense,1974,5137000000
tbl.6.01.TOA.by.Public.Law,TOA,current,OM,1974,23865000000
tbl.6.01.TOA.by.Public.Law,TOA,current,procurement,1974,17437000000
tbl.6.01.TOA.by.Public.Law,TOA,current,RDTE,1974,8200000000
tbl.6.01.TOA.by.Public.Law,TOA,current,MILCON,1974,1847000000
tbl.6.01.TOA.by.Public.Law,TOA,current,family.housing,1974,1104000000
tbl.6.01.TOA.by.Public.Law,TOA,current,revolving.and.management.funds,1974,0
tbl.6.01.TOA.by.Public.Law,TOA,current,trust.receipts.and.other,1974,0
tbl.6.01.TOA.by.Public.Law,TOA,current,OCO.placeholder,1974,81693000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,military.personnel,1974,28633000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,retired.pay.Defense,1974,129894000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,OM,1974,79182000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,procurement,1974,37794000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,RDTE,1974,6854000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,MILCON,1974,5518000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,family.housing,1974,0
tbl.6.01.TOA.by.Public.Law,TOA,constant,revolving.and.management.funds,1974,0
tbl.6.01.TOA.by.Public.Law,TOA,constant,trust.receipts.and.other,1974,450435000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,OCO.placeholder,1974,0
tbl.6.01.TOA.by.Public.Law,TOA,current,military.personnel,1975,24885000000
tbl.6.01.TOA.by.Public.Law,TOA,current,retired.pay.Defense,1975,6239000000
tbl.6.01.TOA.by.Public.Law,TOA,current,OM,1975,26156000000
tbl.6.01.TOA.by.Public.Law,TOA,current,procurement,1975,17289000000
tbl.6.01.TOA.by.Public.Law,TOA,current,RDTE,1975,8632000000
tbl.6.01.TOA.by.Public.Law,TOA,current,MILCON,1975,1828000000
tbl.6.01.TOA.by.Public.Law,TOA,current,family.housing,1975,1103000000
tbl.6.01.TOA.by.Public.Law,TOA,current,revolving.and.management.funds,1975,0
tbl.6.01.TOA.by.Public.Law,TOA,current,trust.receipts.and.other,1975,0
tbl.6.01.TOA.by.Public.Law,TOA,current,OCO.placeholder,1975,86132000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,military.personnel,1975,30476000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,retired.pay.Defense,1975,131670000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,OM,1975,70301000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,procurement,1975,36162000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,RDTE,1975,6224000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,MILCON,1975,4887000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,family.housing,1975,0
tbl.6.01.TOA.by.Public.Law,TOA,constant,revolving.and.management.funds,1975,0
tbl.6.01.TOA.by.Public.Law,TOA,constant,trust.receipts.and.other,1975,436137000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,OCO.placeholder,1975,0
tbl.6.01.TOA.by.Public.Law,TOA,current,military.personnel,1976,25430000000
tbl.6.01.TOA.by.Public.Law,TOA,current,retired.pay.Defense,1976,7326000000
tbl.6.01.TOA.by.Public.Law,TOA,current,OM,1976,28851000000
tbl.6.01.TOA.by.Public.Law,TOA,current,procurement,1976,20996000000
tbl.6.01.TOA.by.Public.Law,TOA,current,RDTE,1976,9520000000
tbl.6.01.TOA.by.Public.Law,TOA,current,MILCON,1976,2147000000
tbl.6.01.TOA.by.Public.Law,TOA,current,family.housing,1976,1254000000
tbl.6.01.TOA.by.Public.Law,TOA,current,revolving.and.management.funds,1976,135000000
tbl.6.01.TOA.by.Public.Law,TOA,current,trust.receipts.and.other,1976,0
tbl.6.01.TOA.by.Public.Law,TOA,current,OCO.placeholder,1976,95658000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,military.personnel,1976,32229000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,retired.pay.Defense,1976,131863000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,OM,1976,77101000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,procurement,1976,36008000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,RDTE,1976,6861000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,MILCON,1976,5156000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,family.housing,1976,530000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,revolving.and.management.funds,1976,0
tbl.6.01.TOA.by.Public.Law,TOA,constant,trust.receipts.and.other,1976,440763000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,OCO.placeholder,1976,0
tbl.6.01.TOA.by.Public.Law,TOA,current,military.personnel,1977,25947000000
tbl.6.01.TOA.by.Public.Law,TOA,current,retired.pay.Defense,1977,8219000000
tbl.6.01.TOA.by.Public.Law,TOA,current,OM,1977,32015000000
tbl.6.01.TOA.by.Public.Law,TOA,current,procurement,1977,27075000000
tbl.6.01.TOA.by.Public.Law,TOA,current,RDTE,1977,10585000000
tbl.6.01.TOA.by.Public.Law,TOA,current,MILCON,1977,2210000000
tbl.6.01.TOA.by.Public.Law,TOA,current,family.housing,1977,1297000000
tbl.6.01.TOA.by.Public.Law,TOA,current,revolving.and.management.funds,1977,220000000
tbl.6.01.TOA.by.Public.Law,TOA,current,trust.receipts.and.other,1977,0
tbl.6.01.TOA.by.Public.Law,TOA,current,OCO.placeholder,1977,107567000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,military.personnel,1977,34137000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,retired.pay.Defense,1977,135722000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,OM,1977,96037000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,procurement,1977,38062000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,RDTE,1977,6926000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,MILCON,1977,4912000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,family.housing,1977,798000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,revolving.and.management.funds,1977,0
tbl.6.01.TOA.by.Public.Law,TOA,constant,trust.receipts.and.other,1977,462996000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,OCO.placeholder,1977,0
tbl.6.01.TOA.by.Public.Law,TOA,current,military.personnel,1978,27184000000
tbl.6.01.TOA.by.Public.Law,TOA,current,retired.pay.Defense,1978,9173000000
tbl.6.01.TOA.by.Public.Law,TOA,current,OM,1978,34904000000
tbl.6.01.TOA.by.Public.Law,TOA,current,procurement,1978,29948000000
tbl.6.01.TOA.by.Public.Law,TOA,current,RDTE,1978,11503000000
tbl.6.01.TOA.by.Public.Law,TOA,current,MILCON,1978,1860000000
tbl.6.01.TOA.by.Public.Law,TOA,current,family.housing,1978,1385000000
tbl.6.01.TOA.by.Public.Law,TOA,current,revolving.and.management.funds,1978,171000000
tbl.6.01.TOA.by.Public.Law,TOA,current,trust.receipts.and.other,1978,0
tbl.6.01.TOA.by.Public.Law,TOA,current,OCO.placeholder,1978,116128000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,military.personnel,1978,35439000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,retired.pay.Defense,1978,136094000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,OM,1978,96899000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,procurement,1978,38028000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,RDTE,1978,5439000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,MILCON,1978,4903000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,family.housing,1978,579000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,revolving.and.management.funds,1978,0
tbl.6.01.TOA.by.Public.Law,TOA,constant,trust.receipts.and.other,1978,461030000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,OCO.placeholder,1978,0
tbl.6.01.TOA.by.Public.Law,TOA,current,military.personnel,1979,28650000000
tbl.6.01.TOA.by.Public.Law,TOA,current,retired.pay.Defense,1979,10282000000
tbl.6.01.TOA.by.Public.Law,TOA,current,OM,1979,37876000000
tbl.6.01.TOA.by.Public.Law,TOA,current,procurement,1979,31311000000
tbl.6.01.TOA.by.Public.Law,TOA,current,RDTE,1979,12362000000
tbl.6.01.TOA.by.Public.Law,TOA,current,MILCON,1979,2535000000
tbl.6.01.TOA.by.Public.Law,TOA,current,family.housing,1979,1605000000
tbl.6.01.TOA.by.Public.Law,TOA,current,revolving.and.management.funds,1979,101000000
tbl.6.01.TOA.by.Public.Law,TOA,current,trust.receipts.and.other,1979,0
tbl.6.01.TOA.by.Public.Law,TOA,current,OCO.placeholder,1979,124721000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,military.personnel,1979,36691000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,retired.pay.Defense,1979,139331000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,OM,1979,91401000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,procurement,1979,36610000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,RDTE,1979,6827000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,MILCON,1979,5013000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,family.housing,1979,313000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,revolving.and.management.funds,1979,0
tbl.6.01.TOA.by.Public.Law,TOA,constant,trust.receipts.and.other,1979,458815000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,OCO.placeholder,1979,0
tbl.6.01.TOA.by.Public.Law,TOA,current,military.personnel,1980,31065000000
tbl.6.01.TOA.by.Public.Law,TOA,current,retired.pay.Defense,1980,11920000000
tbl.6.01.TOA.by.Public.Law,TOA,current,OM,1980,46612000000
tbl.6.01.TOA.by.Public.Law,TOA,current,procurement,1980,35087000000
tbl.6.01.TOA.by.Public.Law,TOA,current,RDTE,1980,13492000000
tbl.6.01.TOA.by.Public.Law,TOA,current,MILCON,1980,2255000000
tbl.6.01.TOA.by.Public.Law,TOA,current,family.housing,1980,1552000000
tbl.6.01.TOA.by.Public.Law,TOA,current,revolving.and.management.funds,1980,0
tbl.6.01.TOA.by.Public.Law,TOA,current,trust.receipts.and.other,1980,0
tbl.6.01.TOA.by.Public.Law,TOA,current,OCO.placeholder,1980,141983000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,military.personnel,1980,37949000000
tbl.6.01.TOA.by.Public.Law,TOA,constant,retired.pay.Defense,1980,146264000000
