Military.Department,FY,Account,Public.Law.Title,Amount,account.categories,Source_Data
Defense-Wide,2001,Base,Military.Construction,968000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2001,Global War on Terror,Military.Construction,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2001,Other Supplemental,Military.Construction,-5000000,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2002,Base,Military.Construction,935000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2002,Global War on Terror,Military.Construction,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2003,Base,Military.Construction,1207000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2003,Global War on Terror,Military.Construction,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2020,Base,Family..Housing,430000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2020,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2020,Coronavirus and Hurricane Relief,Family..Housing,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Air Force,2021,Base,Family..Housing,434000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2021,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2022,Base,Family..Housing,441000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2022,Direct War,Family..Housing,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2022,Enduring Cost,Family..Housing,0,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2001,Base,Family..Housing,81000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2001,Global War on Terror,Family..Housing,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2001,Other Supplemental,Family..Housing,0,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2002,Base,Family..Housing,69000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2002,Global War on Terror,Family..Housing,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2003,Base,Family..Housing,91000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2003,Global War on Terror,Family..Housing,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2020,Base,Revolving.Funds...Other,220000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2020,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2020,Coronavirus and Hurricane Relief,Revolving.Funds...Other,479000000,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Air Force,2021,Base,Revolving.Funds...Other,96000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2021,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2022,Base,Revolving.Funds...Other,77000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Air Force,2022,Direct War,Revolving.Funds...Other,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Air Force,2022,Enduring Cost,Revolving.Funds...Other,0,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2001,Base,Revolving.Funds...Other,566000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2001,Global War on Terror,Revolving.Funds...Other,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2001,Other Supplemental,Revolving.Funds...Other,178000000,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2002,Base,Revolving.Funds...Other,1721000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2002,Global War on Terror,Revolving.Funds...Other,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2003,Base,Revolving.Funds...Other,2176000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2003,Global War on Terror,Revolving.Funds...Other,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2004,Base,Military.Personnel,0,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2004,Global War on Terror,Military.Personnel,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2004,Other Supplemental,Military.Personnel,0,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2005,Base,Military.Personnel,0,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2005,Global War on Terror,Military.Personnel,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2005,Hurricane & Tsunami Relief,Military.Personnel,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2006,Base,Military.Personnel,0,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2006,Global War on Terror,Military.Personnel,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2006,Hurricane Relief,Military.Personnel,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2006,Avian Flu Relief,Military.Personnel,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2007,Base,Military.Personnel,0,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2007,Global War on Terror,Military.Personnel,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2007,Other Supplemental,Military.Personnel,0,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2008,Base,Military.Personnel,0,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2008,Global War on Terror,Military.Personnel,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2009,Base,Military.Personnel,0,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2009,Recovery Act,Military.Personnel,0,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2009,Global War on Terror,Military.Personnel,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2009,Overseas Contingency Ops,Military.Personnel,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2004,Base,O.M,27788000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2004,Global War on Terror,O.M,11998000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2004,Other Supplemental,O.M,0,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2005,Base,O.M,34830000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2005,Global War on Terror,O.M,3449000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2005,Hurricane & Tsunami Relief,O.M,2077000000,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2006,Base,O.M,33444000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2006,Global War on Terror,O.M,11634000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2006,Hurricane Relief,O.M,974000000,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2006,Avian Flu Relief,O.M,130000000,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2007,Base,O.M,41710000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2007,Global War on Terror,O.M,9252000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2007,Other Supplemental,O.M,0,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2008,Base,O.M,43886000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2008,Global War on Terror,O.M,11888000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2009,Base,O.M,52126000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2009,Recovery Act,O.M,415000000,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2009,Global War on Terror,O.M,3937000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2009,Overseas Contingency Ops,O.M,6554000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2004,Base,Procurement,4176000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2004,Global War on Terror,Procurement,519000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2004,Other Supplemental,Procurement,0,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2005,Base,Procurement,3076000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2005,Global War on Terror,Procurement,646000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2005,Hurricane & Tsunami Relief,Procurement,140000000,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2006,Base,Procurement,2868000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2006,Global War on Terror,Procurement,1513000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2006,Hurricane Relief,Procurement,29000000,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2006,Avian Flu Relief,Procurement,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2007,Base,Procurement,2771000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2007,Global War on Terror,Procurement,2741000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2007,Other Supplemental,Procurement,0,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2008,Base,Procurement,-11616000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2008,Global War on Terror,Procurement,18241000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2009,Base,Procurement,-1155000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2009,Recovery Act,Procurement,0,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2009,Global War on Terror,Procurement,1877000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2009,Overseas Contingency Ops,Procurement,5274000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2004,Base,RDT.E,18951000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2004,Global War on Terror,RDT.E,261000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2004,Other Supplemental,RDT.E,0,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2005,Base,RDT.E,20658000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2005,Global War on Terror,RDT.E,254000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2005,Hurricane & Tsunami Relief,RDT.E,6000000,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2006,Base,RDT.E,19765000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2006,Global War on Terror,RDT.E,174000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2006,Hurricane Relief,RDT.E,29000000,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2006,Avian Flu Relief,RDT.E,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2007,Base,RDT.E,21314000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2007,Global War on Terror,RDT.E,652000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2007,Other Supplemental,RDT.E,0,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2008,Base,RDT.E,21300000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2008,Global War on Terror,RDT.E,753000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2009,Base,RDT.E,21218000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2009,Recovery Act,RDT.E,75000000,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2009,Global War on Terror,RDT.E,33000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2009,Overseas Contingency Ops,RDT.E,483000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2004,Base,Military.Construction,1023000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2004,Global War on Terror,Military.Construction,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2004,Other Supplemental,Military.Construction,0,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2005,Base,Military.Construction,838000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2005,Global War on Terror,Military.Construction,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2005,Hurricane & Tsunami Relief,Military.Construction,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2006,Base,Military.Construction,1298000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2006,Global War on Terror,Military.Construction,21000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2006,Hurricane Relief,Military.Construction,45000000,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2006,Avian Flu Relief,Military.Construction,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2007,Base,Military.Construction,-1490000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2007,Global War on Terror,Military.Construction,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2007,Other Supplemental,Military.Construction,3137000000,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2008,Base,Military.Construction,4081000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2008,Global War on Terror,Military.Construction,1307000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2009,Base,Military.Construction,4534000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2009,Recovery Act,Military.Construction,1450000000,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2009,Global War on Terror,Military.Construction,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2009,Overseas Contingency Ops,Military.Construction,1025000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2004,Base,Family..Housing,58000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2004,Global War on Terror,Family..Housing,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2004,Other Supplemental,Family..Housing,0,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2005,Base,Family..Housing,175000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2005,Global War on Terror,Family..Housing,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2005,Hurricane & Tsunami Relief,Family..Housing,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2006,Base,Family..Housing,276000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2006,Global War on Terror,Family..Housing,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2006,Hurricane Relief,Family..Housing,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2006,Avian Flu Relief,Family..Housing,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2007,Base,Family..Housing,235000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2007,Global War on Terror,Family..Housing,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2007,Other Supplemental,Family..Housing,0,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2008,Base,Family..Housing,108000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2008,Global War on Terror,Family..Housing,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2009,Base,Family..Housing,115000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2009,Recovery Act,Family..Housing,555000000,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2009,Global War on Terror,Family..Housing,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2009,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2004,Base,Revolving.Funds...Other,1300000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2004,Global War on Terror,Revolving.Funds...Other,2078000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2004,Other Supplemental,Revolving.Funds...Other,0,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2005,Base,Revolving.Funds...Other,762000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2005,Global War on Terror,Revolving.Funds...Other,1511000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2005,Hurricane & Tsunami Relief,Revolving.Funds...Other,4000000,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2006,Base,Revolving.Funds...Other,-1281000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2006,Global War on Terror,Revolving.Funds...Other,3033000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2006,Hurricane Relief,Revolving.Funds...Other,56000000,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2006,Avian Flu Relief,Revolving.Funds...Other,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2007,Base,Revolving.Funds...Other,456000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2007,Global War on Terror,Revolving.Funds...Other,1116000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2007,Other Supplemental,Revolving.Funds...Other,0,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2008,Base,Revolving.Funds...Other,951000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2008,Global War on Terror,Revolving.Funds...Other,575000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2009,Base,Revolving.Funds...Other,1324000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2009,Recovery Act,Revolving.Funds...Other,0,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2009,Global War on Terror,Revolving.Funds...Other,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2009,Overseas Contingency Ops,Revolving.Funds...Other,404000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2010,Base,Military.Personnel,0,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2010,Overseas Contingency Ops,Military.Personnel,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2010,Haiti Earthquake,Military.Personnel,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2011,Base,Military.Personnel,0,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2011,Overseas Contingency Ops,Military.Personnel,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2012,Base,Military.Personnel,0,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2012,Overseas Contingency Ops,Military.Personnel,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2013,Base,Military.Personnel,0,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2013,Overseas Contingency Ops,Military.Personnel,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2013,Hurricane Sandy,Military.Personnel,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2014,Base,Military.Personnel,0,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2014,Overseas Contingency Ops,Military.Personnel,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2014,Iron Dome,Military.Personnel,0,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2015,Base,Military.Personnel,0,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2015,Overseas Contingency Ops,Military.Personnel,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2015,Ebola Relief,Military.Personnel,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2016,Base,Military.Personnel,0,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2016,Overseas Contingency Ops,Military.Personnel,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2010,Base,O.M,59352000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2010,Overseas Contingency Ops,O.M,10692000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2010,Haiti Earthquake,O.M,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2011,Base,O.M,61029000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2011,Overseas Contingency Ops,O.M,11219000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2012,Base,O.M,62971000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2012,Overseas Contingency Ops,O.M,10578000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2013,Base,O.M,59689000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2013,Overseas Contingency Ops,O.M,9078000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2013,Hurricane Sandy,O.M,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2014,Base,O.M,64794000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2014,Overseas Contingency Ops,O.M,7839000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2014,Iron Dome,O.M,0,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2015,Base,O.M,65292000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2015,Overseas Contingency Ops,O.M,6634000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2015,Ebola Relief,O.M,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2016,Base,O.M,64607000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2016,Overseas Contingency Ops,O.M,7726000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2010,Base,Procurement,4338000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2010,Overseas Contingency Ops,Procurement,3098000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2010,Haiti Earthquake,Procurement,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2011,Base,Procurement,4003000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2011,Overseas Contingency Ops,Procurement,2922000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2012,Base,Procurement,2906000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2012,Overseas Contingency Ops,Procurement,4006000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2013,Base,Procurement,4558000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2013,Overseas Contingency Ops,Procurement,1273000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2013,Hurricane Sandy,Procurement,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2014,Base,Procurement,4279000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2014,Overseas Contingency Ops,Procurement,1129000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2014,Iron Dome,Procurement,225000000,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2015,Base,Procurement,4478000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2015,Overseas Contingency Ops,Procurement,1500000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2015,Ebola Relief,Procurement,17000000,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2016,Base,Procurement,5347000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2016,Overseas Contingency Ops,Procurement,1191000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2010,Base,RDT.E,20395000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2010,Overseas Contingency Ops,RDT.E,391000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2010,Haiti Earthquake,RDT.E,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2011,Base,RDT.E,21014000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2011,Overseas Contingency Ops,RDT.E,308000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2012,Base,RDT.E,19462000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2012,Overseas Contingency Ops,RDT.E,194000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2013,Base,RDT.E,17382000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2013,Overseas Contingency Ops,RDT.E,112000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2013,Hurricane Sandy,RDT.E,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2014,Base,RDT.E,17471000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2014,Overseas Contingency Ops,RDT.E,78000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2014,Iron Dome,RDT.E,0,other,"FY22 Green Book, tbl 2.1"
Defense-Wide,2015,Base,RDT.E,17363000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2015,Overseas Contingency Ops,RDT.E,199000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2015,Ebola Relief,RDT.E,95000000,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2016,Base,RDT.E,18897000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2016,Overseas Contingency Ops,RDT.E,188000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2010,Base,Military.Construction,5528000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2010,Overseas Contingency Ops,Military.Construction,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2010,Haiti Earthquake,Military.Construction,0,natural.disaster.or.viral,"FY22 Green Book, tbl 2.1"
Defense-Wide,2011,Base,Military.Construction,3823000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2011,Overseas Contingency Ops,Military.Construction,47000000,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2012,Base,Military.Construction,3548000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2012,Overseas Contingency Ops,Military.Construction,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
Defense-Wide,2013,Base,Military.Construction,3242000000,base.discretionary,"FY22 Green Book, tbl 2.1"
Defense-Wide,2013,Overseas Contingency Ops,Military.Construction,0,OCO.GWOT,"FY22 Green Book, tbl 2.1"
