source.table,budget.type,deflator.type,FY,major.force.program,amount
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1977,administration.and.associated,9177000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1978,administration.and.associated,8913000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1979,administration.and.associated,8913000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1980,administration.and.associated,8517000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1981,administration.and.associated,9930000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1982,administration.and.associated,10240000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1983,administration.and.associated,10988000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1984,administration.and.associated,12373000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1985,administration.and.associated,14483000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1986,administration.and.associated,16824000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1987,administration.and.associated,14478000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1988,administration.and.associated,15010000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1989,administration.and.associated,14542000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1990,administration.and.associated,13825000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1991,administration.and.associated,16660000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1992,administration.and.associated,12379000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1993,administration.and.associated,14760000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1994,administration.and.associated,12241000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1995,administration.and.associated,13596000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1996,administration.and.associated,12507000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1997,administration.and.associated,12961000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1998,administration.and.associated,13070000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1999,administration.and.associated,13943000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2000,administration.and.associated,13563000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2001,administration.and.associated,14535000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2002,administration.and.associated,33641000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2003,administration.and.associated,16911000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2004,administration.and.associated,22650000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2005,administration.and.associated,40723000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2006,administration.and.associated,13409000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2007,administration.and.associated,26697000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2008,administration.and.associated,41436000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2009,administration.and.associated,37091000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2010,administration.and.associated,111604000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2011,administration.and.associated,36684000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2012,administration.and.associated,29127000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2013,administration.and.associated,27728000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2014,administration.and.associated,23470000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2015,administration.and.associated,21601000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2016,administration.and.associated,26351000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2017,administration.and.associated,21792000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2018,administration.and.associated,16792000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2019,administration.and.associated,26834000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2020,administration.and.associated,24367000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2021,administration.and.associated,18685000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2022,administration.and.associated,16891000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2023,administration.and.associated,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2024,administration.and.associated,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2025,administration.and.associated,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2026,administration.and.associated,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1962,support.of.other.nations,60000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1963,support.of.other.nations,67000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1964,support.of.other.nations,81000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1965,support.of.other.nations,157000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1966,support.of.other.nations,1005000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1967,support.of.other.nations,1694000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1968,support.of.other.nations,1785000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1969,support.of.other.nations,2374000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1970,support.of.other.nations,2270000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1971,support.of.other.nations,2395000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1972,support.of.other.nations,2652000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1973,support.of.other.nations,2547000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1974,support.of.other.nations,1040000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1975,support.of.other.nations,251000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1976,support.of.other.nations,264000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1977,support.of.other.nations,218000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1978,support.of.other.nations,260000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1979,support.of.other.nations,441000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1980,support.of.other.nations,641000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1981,support.of.other.nations,932000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1982,support.of.other.nations,905000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1983,support.of.other.nations,654000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1984,support.of.other.nations,646000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1985,support.of.other.nations,525000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1986,support.of.other.nations,437000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1987,support.of.other.nations,727000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1988,support.of.other.nations,924000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1989,support.of.other.nations,1035000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1990,support.of.other.nations,1007000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1991,support.of.other.nations,814000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1992,support.of.other.nations,1069000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1993,support.of.other.nations,835000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1994,support.of.other.nations,907000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1995,support.of.other.nations,830000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1996,support.of.other.nations,890000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1997,support.of.other.nations,999000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1998,support.of.other.nations,939000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1999,support.of.other.nations,1064000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2000,support.of.other.nations,987000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2001,support.of.other.nations,807000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2002,support.of.other.nations,1259000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2003,support.of.other.nations,1968000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2004,support.of.other.nations,2756000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2005,support.of.other.nations,9777000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2006,support.of.other.nations,7759000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2007,support.of.other.nations,17117000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2008,support.of.other.nations,9963000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2009,support.of.other.nations,10508000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2010,support.of.other.nations,15955000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2011,support.of.other.nations,17774000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2012,support.of.other.nations,14380000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2013,support.of.other.nations,9441000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2014,support.of.other.nations,9705000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2015,support.of.other.nations,9708000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2016,support.of.other.nations,7591000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2017,support.of.other.nations,9049000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2018,support.of.other.nations,9450000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2019,support.of.other.nations,9240000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2020,support.of.other.nations,9041000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2021,support.of.other.nations,7431000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2022,support.of.other.nations,7522000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2023,support.of.other.nations,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2024,support.of.other.nations,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2025,support.of.other.nations,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2026,support.of.other.nations,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1962,support.of.other.nations,902000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1963,support.of.other.nations,999000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1964,support.of.other.nations,1095000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1965,support.of.other.nations,1676000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1966,support.of.other.nations,7817000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1967,support.of.other.nations,13527000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1968,support.of.other.nations,13783000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1969,support.of.other.nations,16775000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1970,support.of.other.nations,15625000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1971,support.of.other.nations,15629000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1972,support.of.other.nations,15700000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1973,support.of.other.nations,14062000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1974,support.of.other.nations,5554000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1975,support.of.other.nations,1280000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1976,support.of.other.nations,1205000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1977,support.of.other.nations,954000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1978,support.of.other.nations,1038000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1979,support.of.other.nations,1514000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1980,support.of.other.nations,1988000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1981,support.of.other.nations,2630000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1982,support.of.other.nations,2360000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1983,support.of.other.nations,1668000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1984,support.of.other.nations,1601000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1985,support.of.other.nations,1315000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1986,support.of.other.nations,1091000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1987,support.of.other.nations,1650000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1988,support.of.other.nations,1994000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1989,support.of.other.nations,2140000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1990,support.of.other.nations,2031000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1991,support.of.other.nations,1594000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1992,support.of.other.nations,2060000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1993,support.of.other.nations,1598000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1994,support.of.other.nations,1695000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1995,support.of.other.nations,1544000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1996,support.of.other.nations,1599000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1997,support.of.other.nations,1743000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1998,support.of.other.nations,1606000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1999,support.of.other.nations,1757000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2000,support.of.other.nations,1604000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2001,support.of.other.nations,1270000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2002,support.of.other.nations,1930000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2003,support.of.other.nations,2912000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2004,support.of.other.nations,3965000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2005,support.of.other.nations,13515000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2006,support.of.other.nations,10413000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2007,support.of.other.nations,22164000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2008,support.of.other.nations,12642000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2009,support.of.other.nations,13005000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2010,support.of.other.nations,19552000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2011,support.of.other.nations,21427000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2012,support.of.other.nations,17067000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2013,support.of.other.nations,11062000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2014,support.of.other.nations,11225000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2015,support.of.other.nations,11106000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2016,support.of.other.nations,8552000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2017,support.of.other.nations,9997000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2018,support.of.other.nations,10215000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2019,support.of.other.nations,9773000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2020,support.of.other.nations,9385000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2021,support.of.other.nations,7578000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2022,support.of.other.nations,7522000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2023,support.of.other.nations,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2024,support.of.other.nations,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2025,support.of.other.nations,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2026,support.of.other.nations,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1962,special.operations.forces,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1963,special.operations.forces,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1964,special.operations.forces,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1965,special.operations.forces,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1966,special.operations.forces,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1967,special.operations.forces,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1968,special.operations.forces,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1969,special.operations.forces,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1970,special.operations.forces,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1971,special.operations.forces,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1972,special.operations.forces,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1973,special.operations.forces,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1974,special.operations.forces,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1975,special.operations.forces,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1976,special.operations.forces,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1977,special.operations.forces,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1978,special.operations.forces,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1979,special.operations.forces,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1980,special.operations.forces,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1981,special.operations.forces,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1982,special.operations.forces,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1983,special.operations.forces,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1984,special.operations.forces,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1985,special.operations.forces,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1986,special.operations.forces,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1987,special.operations.forces,154000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1988,special.operations.forces,2137000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1989,special.operations.forces,3180000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1990,special.operations.forces,3051000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1991,special.operations.forces,2626000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1992,special.operations.forces,3343000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1993,special.operations.forces,2903000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1994,special.operations.forces,3060000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1995,special.operations.forces,3118000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1996,special.operations.forces,3201000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1997,special.operations.forces,3178000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1998,special.operations.forces,3466000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,1999,special.operations.forces,3578000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2000,special.operations.forces,3683000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2001,special.operations.forces,3165000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2002,special.operations.forces,5024000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2003,special.operations.forces,6758000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2004,special.operations.forces,6511000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2005,special.operations.forces,6424000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2006,special.operations.forces,8301000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2007,special.operations.forces,10908000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2008,special.operations.forces,12252000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2009,special.operations.forces,12251000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2010,special.operations.forces,11841000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2011,special.operations.forces,14214000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2012,special.operations.forces,15065000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2013,special.operations.forces,14102000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2014,special.operations.forces,13864000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2015,special.operations.forces,15092000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2016,special.operations.forces,15564000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2017,special.operations.forces,16884000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2018,special.operations.forces,18065000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2019,special.operations.forces,18918000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2020,special.operations.forces,19541000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2021,special.operations.forces,19488000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2022,special.operations.forces,19277000000
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2023,special.operations.forces,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2024,special.operations.forces,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2025,special.operations.forces,0
tbl.6.04_Current.TOA.by.Major.Force.Program,TOA,current,2026,special.operations.forces,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1962,special.operations.forces,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1963,special.operations.forces,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1964,special.operations.forces,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1965,special.operations.forces,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1966,special.operations.forces,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1967,special.operations.forces,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1968,special.operations.forces,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1969,special.operations.forces,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1970,special.operations.forces,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1971,special.operations.forces,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1972,special.operations.forces,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1973,special.operations.forces,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1974,special.operations.forces,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1975,special.operations.forces,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1976,special.operations.forces,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1977,special.operations.forces,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1978,special.operations.forces,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1979,special.operations.forces,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1980,special.operations.forces,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1981,special.operations.forces,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1982,special.operations.forces,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1983,special.operations.forces,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1984,special.operations.forces,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1985,special.operations.forces,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1986,special.operations.forces,0
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1987,special.operations.forces,326000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1988,special.operations.forces,4614000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1989,special.operations.forces,6559000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1990,special.operations.forces,6189000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1991,special.operations.forces,5073000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1992,special.operations.forces,6262000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1993,special.operations.forces,5495000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1994,special.operations.forces,5674000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1995,special.operations.forces,5687000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1996,special.operations.forces,5721000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1997,special.operations.forces,5575000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1998,special.operations.forces,5873000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,1999,special.operations.forces,5946000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2000,special.operations.forces,5822000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2001,special.operations.forces,4798000000
tbl.6.05_Constant.TOA.by.Major.Force.Program,TOA,constant,2002,special.operations.forces,7538000000
