Service,Public Law Title,FY,deflator.type,Amount,source.table,data.notes,source.file
Navy,Military Personnel,2000,Current,25749e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Operation and Maintenance,2000,Current,27759e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Procurement,2000,Current,23141e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,RDT&E,2000,Current,9044e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Construction,2000,Current,979e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Family Housing,2000,Current,1177e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Revolving and Management Funds,2000,Current,1277e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,"Trust, Receipts, and Other",2000,Current,-331e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Personnel,2001,Constant,40203e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Operation and Maintenance,2001,Constant,41412e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Procurement,2001,Constant,3508e7,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,RDT&E,2001,Constant,12835e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Construction,2001,Constant,1907e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Family Housing,2001,Constant,1757e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Revolving and Management Funds,2001,Constant,1533e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,"Trust, Receipts, and Other",2001,Constant,-213e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Personnel,2001,Current,26874e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Operation and Maintenance,2001,Current,29022e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Procurement,2001,Current,263e8,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,RDT&E,2001,Current,9579e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Construction,2001,Current,1418e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Family Housing,2001,Current,1312e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Revolving and Management Funds,2001,Current,1158e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,"Trust, Receipts, and Other",2001,Current,-161e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Personnel,2002,Constant,42449e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Operation and Maintenance,2002,Constant,45644e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Procurement,2002,Constant,31945e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,RDT&E,2002,Constant,15022e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Construction,2002,Constant,1812e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Family Housing,2002,Constant,1625e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Revolving and Management Funds,2002,Constant,2108e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,"Trust, Receipts, and Other",2002,Constant,-231e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Personnel,2002,Current,29964e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Operation and Maintenance,2002,Current,32621e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Procurement,2002,Current,24369e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,RDT&E,2002,Current,11387e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Construction,2002,Current,1376e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Family Housing,2002,Current,1228e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Revolving and Management Funds,2002,Current,1608e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,"Trust, Receipts, and Other",2002,Current,-176e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Personnel,2003,Constant,49792e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Operation and Maintenance,2003,Constant,58463e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Procurement,2003,Constant,34875e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,RDT&E,2003,Constant,17669e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Construction,2003,Constant,2172e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Family Housing,2003,Constant,156e7,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Revolving and Management Funds,2003,Constant,2185e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,"Trust, Receipts, and Other",2003,Constant,-271e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Personnel,2003,Current,36186e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Operation and Maintenance,2003,Current,42643e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Procurement,2003,Current,27191e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,RDT&E,2003,Current,13667e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Construction,2003,Current,1692e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Family Housing,2003,Current,1194e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Revolving and Management Funds,2003,Current,1693e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,"Trust, Receipts, and Other",2003,Current,-209e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Personnel,2004,Constant,49118e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Operation and Maintenance,2004,Constant,51236e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Procurement,2004,Constant,37494e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,RDT&E,2004,Constant,18802e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Construction,2004,Constant,1735e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Family Housing,2004,Constant,1258e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Revolving and Management Funds,2004,Constant,1598e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,"Trust, Receipts, and Other",2004,Constant,413e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Personnel,2004,Current,36842e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Operation and Maintenance,2004,Current,38563e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Procurement,2004,Current,29988e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,RDT&E,2004,Current,14922e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Construction,2004,Current,1391e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Family Housing,2004,Current,985e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Revolving and Management Funds,2004,Current,1269e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,"Trust, Receipts, and Other",2004,Current,325e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Personnel,2005,Constant,49908e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Operation and Maintenance,2005,Constant,48881e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Procurement,2005,Constant,39252e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,RDT&E,2005,Constant,20688e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Construction,2005,Constant,1663e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Family Housing,2005,Constant,872e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Revolving and Management Funds,2005,Constant,279e7,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,"Trust, Receipts, and Other",2005,Constant,113e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Personnel,2005,Current,38648e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Operation and Maintenance,2005,Current,39477e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Procurement,2005,Current,32196e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,RDT&E,2005,Current,169e8,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Construction,2005,Current,1369e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Family Housing,2005,Current,712e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Revolving and Management Funds,2005,Current,2271e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,"Trust, Receipts, and Other",2005,Current,92e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Personnel,2006,Constant,50237e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Operation and Maintenance,2006,Constant,52711e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Procurement,2006,Constant,43898e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,RDT&E,2006,Constant,22585e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Construction,2006,Constant,2149e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Family Housing,2006,Constant,981e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Revolving and Management Funds,2006,Constant,1442e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,"Trust, Receipts, and Other",2006,Constant,-199e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Personnel,2006,Current,40189e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Operation and Maintenance,2006,Current,4413e7,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Procurement,2006,Current,36837e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,RDT&E,2006,Current,18973e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Construction,2006,Current,1808e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Family Housing,2006,Current,823e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Revolving and Management Funds,2006,Current,1208e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,"Trust, Receipts, and Other",2006,Current,-166e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Personnel,2007,Constant,49686e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Operation and Maintenance,2007,Constant,54352e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Procurement,2007,Constant,46872e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,RDT&E,2007,Constant,2284e7,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Construction,2007,Constant,2646e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Family Housing,2007,Constant,743e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Revolving and Management Funds,2007,Constant,429e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,"Trust, Receipts, and Other",2007,Constant,-263e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Military Personnel,2007,Current,40836e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Operation and Maintenance,2007,Current,46644e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,Procurement,2007,Current,40096e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
Navy,RDT&E,2007,Current,19637e6,6-20,All enacted war and supplemental funding is included,FY17 6-20_Navy BA by Title.xlsx
