budget.type,service,source.table,deflator.type,public.law.title,FY,amount
outlays,navy,6.17,current,MILPERS,2022,56826000000
outlays,navy,6.17,current,O.M.,2022,69678000000
outlays,navy,6.17,current,Procurement,2022,58273000000
outlays,navy,6.17,current,RDT.E,2022,20541000000
outlays,navy,6.17,current,MILCON,2022,2497000000
outlays,navy,6.17,current,family.housing,2022,469000000
outlays,navy,6.17,current,revolving.and.management,2022,0
outlays,navy,6.17,constant,MILPERS,2022,55413000000
outlays,navy,6.17,constant,O.M.,2022,68408000000
outlays,navy,6.17,constant,Procurement,2022,57130000000
outlays,navy,6.17,constant,RDT.E,2022,20152000000
outlays,navy,6.17,constant,MILCON,2022,2448000000
outlays,navy,6.17,constant,family.housing,2022,460000000
outlays,navy,6.17,constant,revolving.and.management,2022,0
outlays,navy,6.17,current,MILPERS,2023,58577000000
outlays,navy,6.17,current,O.M.,2023,70564000000
outlays,navy,6.17,current,Procurement,2023,63012000000
outlays,navy,6.17,current,RDT.E,2023,19577000000
outlays,navy,6.17,current,MILCON,2023,2849000000
outlays,navy,6.17,current,family.housing,2023,614000000
outlays,navy,6.17,current,revolving.and.management,2023,0
outlays,navy,6.17,constant,MILPERS,2023,55737000000
outlays,navy,6.17,constant,O.M.,2023,67846000000
outlays,navy,6.17,constant,Procurement,2023,60565000000
outlays,navy,6.17,constant,RDT.E,2023,18823000000
outlays,navy,6.17,constant,MILCON,2023,2738000000
outlays,navy,6.17,constant,family.housing,2023,590000000
outlays,navy,6.17,constant,revolving.and.management,2023,0
outlays,navy,6.17,current,MILPERS,2024,60385000000
outlays,navy,6.17,current,O.M.,2024,72705000000
outlays,navy,6.17,current,Procurement,2024,66087000000
outlays,navy,6.17,current,RDT.E,2024,18667000000
outlays,navy,6.17,current,MILCON,2024,2076000000
outlays,navy,6.17,current,family.housing,2024,573000000
outlays,navy,6.17,current,revolving.and.management,2024,0
outlays,navy,6.17,constant,MILPERS,2024,56067000000
outlays,navy,6.17,constant,O.M.,2024,68513000000
outlays,navy,6.17,constant,Procurement,2024,62275000000
outlays,navy,6.17,constant,RDT.E,2024,17590000000
outlays,navy,6.17,constant,MILCON,2024,1956000000
outlays,navy,6.17,constant,family.housing,2024,540000000
outlays,navy,6.17,constant,revolving.and.management,2024,0
outlays,navy,6.17,current,MILPERS,2025,62284000000
outlays,navy,6.17,current,O.M.,2025,74091000000
outlays,navy,6.17,current,Procurement,2025,68251000000
outlays,navy,6.17,current,RDT.E,2025,19034000000
outlays,navy,6.17,current,MILCON,2025,2537000000
outlays,navy,6.17,current,family.housing,2025,583000000
outlays,navy,6.17,current,revolving.and.management,2025,0
outlays,navy,6.17,constant,MILPERS,2025,56435000000
outlays,navy,6.17,constant,O.M.,2025,68443000000
outlays,navy,6.17,constant,Procurement,2025,63053000000
outlays,navy,6.17,constant,RDT.E,2025,17578000000
outlays,navy,6.17,constant,MILCON,2025,2344000000
outlays,navy,6.17,constant,family.housing,2025,538000000
outlays,navy,6.17,constant,revolving.and.management,2025,0
outlays,usaf,6.18,current,MILPERS,1948,1035000000
outlays,usaf,6.18,current,O.M.,1948,1235000000
outlays,usaf,6.18,current,Procurement,1948,1651000000
outlays,usaf,6.18,current,RDT.E,1948,141000000
outlays,usaf,6.18,current,MILCON,1948,35000000
outlays,usaf,6.18,current,family.housing,1948,0
outlays,usaf,6.18,current,revolving.and.management,1948,0
outlays,usaf,6.18,constant,MILPERS,1948,23843000000
outlays,usaf,6.18,constant,O.M.,1948,19191000000
outlays,usaf,6.18,constant,Procurement,1948,17733000000
outlays,usaf,6.18,constant,RDT.E,1948,1487000000
outlays,usaf,6.18,constant,MILCON,1948,321000000
outlays,usaf,6.18,constant,family.housing,1948,0
outlays,usaf,6.18,constant,revolving.and.management,1948,0
outlays,usaf,6.18,current,MILPERS,1949,1223000000
outlays,usaf,6.18,current,O.M.,1949,1225000000
outlays,usaf,6.18,current,Procurement,1949,1545000000
outlays,usaf,6.18,current,RDT.E,1949,199000000
outlays,usaf,6.18,current,MILCON,1949,52000000
outlays,usaf,6.18,current,family.housing,1949,0
outlays,usaf,6.18,current,revolving.and.management,1949,0
outlays,usaf,6.18,constant,MILPERS,1949,28130000000
outlays,usaf,6.18,constant,O.M.,1949,19015000000
outlays,usaf,6.18,constant,Procurement,1949,16281000000
outlays,usaf,6.18,constant,RDT.E,1949,2016000000
outlays,usaf,6.18,constant,MILCON,1949,467000000
outlays,usaf,6.18,constant,family.housing,1949,0
outlays,usaf,6.18,constant,revolving.and.management,1949,0
outlays,usaf,6.18,current,MILPERS,1950,1335000000
outlays,usaf,6.18,current,O.M.,1950,1107000000
outlays,usaf,6.18,current,Procurement,1950,2616000000
outlays,usaf,6.18,current,RDT.E,1950,202000000
outlays,usaf,6.18,current,MILCON,1950,64000000
outlays,usaf,6.18,current,family.housing,1950,0
outlays,usaf,6.18,current,revolving.and.management,1950,0
outlays,usaf,6.18,constant,MILPERS,1950,27984000000
outlays,usaf,6.18,constant,O.M.,1950,18128000000
outlays,usaf,6.18,constant,Procurement,1950,26836000000
outlays,usaf,6.18,constant,RDT.E,1950,1997000000
outlays,usaf,6.18,constant,MILCON,1950,559000000
outlays,usaf,6.18,constant,family.housing,1950,0
outlays,usaf,6.18,constant,revolving.and.management,1950,0
outlays,usaf,6.18,current,MILPERS,1951,1947000000
outlays,usaf,6.18,current,O.M.,1951,3131000000
outlays,usaf,6.18,current,Procurement,1951,8625000000
outlays,usaf,6.18,current,RDT.E,1951,463000000
outlays,usaf,6.18,current,MILCON,1951,936000000
outlays,usaf,6.18,current,family.housing,1951,0
outlays,usaf,6.18,current,revolving.and.management,1951,0
outlays,usaf,6.18,constant,MILPERS,1951,38627000000
outlays,usaf,6.18,constant,O.M.,1951,42697000000
outlays,usaf,6.18,constant,Procurement,1951,85840000000
outlays,usaf,6.18,constant,RDT.E,1951,4419000000
outlays,usaf,6.18,constant,MILCON,1951,8181000000
outlays,usaf,6.18,constant,family.housing,1951,0
outlays,usaf,6.18,constant,revolving.and.management,1951,0
outlays,usaf,6.18,current,MILPERS,1952,2996000000
outlays,usaf,6.18,current,O.M.,1952,3515000000
outlays,usaf,6.18,current,Procurement,1952,11603000000
outlays,usaf,6.18,current,RDT.E,1952,797000000
outlays,usaf,6.18,current,MILCON,1952,1075000000
outlays,usaf,6.18,current,family.housing,1952,0
outlays,usaf,6.18,current,revolving.and.management,1952,0
outlays,usaf,6.18,constant,MILPERS,1952,59786000000
outlays,usaf,6.18,constant,O.M.,1952,49139000000
outlays,usaf,6.18,constant,Procurement,1952,115924000000
outlays,usaf,6.18,constant,RDT.E,1952,7491000000
outlays,usaf,6.18,constant,MILCON,1952,9634000000
outlays,usaf,6.18,constant,family.housing,1952,0
outlays,usaf,6.18,constant,revolving.and.management,1952,0
outlays,usaf,6.18,current,MILPERS,1953,3416000000
outlays,usaf,6.18,current,O.M.,1953,3289000000
outlays,usaf,6.18,current,Procurement,1953,9519000000
outlays,usaf,6.18,current,RDT.E,1953,1094000000
outlays,usaf,6.18,current,MILCON,1953,1332000000
outlays,usaf,6.18,current,family.housing,1953,0
outlays,usaf,6.18,current,revolving.and.management,1953,0
outlays,usaf,6.18,constant,MILPERS,1953,63763000000
outlays,usaf,6.18,constant,O.M.,1953,45066000000
outlays,usaf,6.18,constant,Procurement,1953,92917000000
outlays,usaf,6.18,constant,RDT.E,1953,10225000000
outlays,usaf,6.18,constant,MILCON,1953,11556000000
outlays,usaf,6.18,constant,family.housing,1953,0
outlays,usaf,6.18,constant,revolving.and.management,1953,0
outlays,usaf,6.18,current,MILPERS,1954,3295000000
outlays,usaf,6.18,current,O.M.,1954,2953000000
outlays,usaf,6.18,current,Procurement,1954,3795000000
outlays,usaf,6.18,current,RDT.E,1954,1102000000
outlays,usaf,6.18,current,MILCON,1954,884000000
outlays,usaf,6.18,current,family.housing,1954,0
outlays,usaf,6.18,current,revolving.and.management,1954,0
outlays,usaf,6.18,constant,MILPERS,1954,62297000000
outlays,usaf,6.18,constant,O.M.,1954,40912000000
outlays,usaf,6.18,constant,Procurement,1954,35153000000
outlays,usaf,6.18,constant,RDT.E,1954,10047000000
outlays,usaf,6.18,constant,MILCON,1954,7453000000
outlays,usaf,6.18,constant,family.housing,1954,0
outlays,usaf,6.18,constant,revolving.and.management,1954,0
outlays,usaf,6.18,current,MILPERS,1955,3505000000
outlays,usaf,6.18,current,O.M.,1955,3012000000
outlays,usaf,6.18,current,Procurement,1955,3155000000
outlays,usaf,6.18,current,RDT.E,1955,1300000000
outlays,usaf,6.18,current,MILCON,1955,1498000000
outlays,usaf,6.18,current,family.housing,1955,0
outlays,usaf,6.18,current,revolving.and.management,1955,0
outlays,usaf,6.18,constant,MILPERS,1955,64413000000
outlays,usaf,6.18,constant,O.M.,1955,40090000000
outlays,usaf,6.18,constant,Procurement,1955,27902000000
outlays,usaf,6.18,constant,RDT.E,1955,11197000000
outlays,usaf,6.18,constant,MILCON,1955,11984000000
outlays,usaf,6.18,constant,family.housing,1955,0
outlays,usaf,6.18,constant,revolving.and.management,1955,0
outlays,usaf,6.18,current,MILPERS,1956,3791000000
outlays,usaf,6.18,current,O.M.,1956,3778000000
outlays,usaf,6.18,current,Procurement,1956,6160000000
outlays,usaf,6.18,current,RDT.E,1956,2109000000
outlays,usaf,6.18,current,MILCON,1956,1158000000
outlays,usaf,6.18,current,family.housing,1956,0
outlays,usaf,6.18,current,revolving.and.management,1956,0
outlays,usaf,6.18,constant,MILPERS,1956,66103000000
outlays,usaf,6.18,constant,O.M.,1956,46279000000
outlays,usaf,6.18,constant,Procurement,1956,53293000000
outlays,usaf,6.18,constant,RDT.E,1956,16887000000
outlays,usaf,6.18,constant,MILCON,1956,9154000000
outlays,usaf,6.18,constant,family.housing,1956,0
outlays,usaf,6.18,constant,revolving.and.management,1956,0
outlays,usaf,6.18,current,MILPERS,1957,3799000000
outlays,usaf,6.18,current,O.M.,1957,3906000000
outlays,usaf,6.18,current,Procurement,1957,6659000000
outlays,usaf,6.18,current,RDT.E,1957,2868000000
outlays,usaf,6.18,current,MILCON,1957,1217000000
outlays,usaf,6.18,current,family.housing,1957,0
outlays,usaf,6.18,current,revolving.and.management,1957,0
outlays,usaf,6.18,constant,MILPERS,1957,66701000000
outlays,usaf,6.18,constant,O.M.,1957,46681000000
outlays,usaf,6.18,constant,Procurement,1957,55810000000
outlays,usaf,6.18,constant,RDT.E,1957,21897000000
outlays,usaf,6.18,constant,MILCON,1957,9390000000
outlays,usaf,6.18,constant,family.housing,1957,0
outlays,usaf,6.18,constant,revolving.and.management,1957,0
outlays,usaf,6.18,current,MILPERS,1958,3906000000
outlays,usaf,6.18,current,O.M.,1958,4170000000
outlays,usaf,6.18,current,Procurement,1958,7707000000
outlays,usaf,6.18,current,RDT.E,1958,2464000000
outlays,usaf,6.18,current,MILCON,1958,911000000
outlays,usaf,6.18,current,family.housing,1958,0
outlays,usaf,6.18,current,revolving.and.management,1958,0
outlays,usaf,6.18,constant,MILPERS,1958,64795000000
outlays,usaf,6.18,constant,O.M.,1958,47705000000
outlays,usaf,6.18,constant,Procurement,1958,64548000000
outlays,usaf,6.18,constant,RDT.E,1958,18666000000
outlays,usaf,6.18,constant,MILCON,1958,7068000000
outlays,usaf,6.18,constant,family.housing,1958,0
outlays,usaf,6.18,constant,revolving.and.management,1958,0
outlays,usaf,6.18,current,MILPERS,1959,4079000000
outlays,usaf,6.18,current,O.M.,1959,4267000000
outlays,usaf,6.18,current,Procurement,1959,7617000000
outlays,usaf,6.18,current,RDT.E,1959,2550000000
outlays,usaf,6.18,current,MILCON,1959,1085000000
outlays,usaf,6.18,current,family.housing,1959,0
outlays,usaf,6.18,current,revolving.and.management,1959,0
outlays,usaf,6.18,constant,MILPERS,1959,63328000000
outlays,usaf,6.18,constant,O.M.,1959,47331000000
outlays,usaf,6.18,constant,Procurement,1959,62524000000
outlays,usaf,6.18,constant,RDT.E,1959,19101000000
outlays,usaf,6.18,constant,MILCON,1959,8321000000
outlays,usaf,6.18,constant,family.housing,1959,0
outlays,usaf,6.18,constant,revolving.and.management,1959,0
outlays,usaf,6.18,current,MILPERS,1960,4064000000
outlays,usaf,6.18,current,O.M.,1960,4316000000
outlays,usaf,6.18,current,Procurement,1960,5764000000
outlays,usaf,6.18,current,RDT.E,1960,2704000000
outlays,usaf,6.18,current,MILCON,1960,813000000
outlays,usaf,6.18,current,family.housing,1960,0
outlays,usaf,6.18,current,revolving.and.management,1960,0
outlays,usaf,6.18,constant,MILPERS,1960,62198000000
outlays,usaf,6.18,constant,O.M.,1960,46840000000
outlays,usaf,6.18,constant,Procurement,1960,47562000000
outlays,usaf,6.18,constant,RDT.E,1960,20086000000
outlays,usaf,6.18,constant,MILCON,1960,6229000000
outlays,usaf,6.18,constant,family.housing,1960,0
outlays,usaf,6.18,constant,revolving.and.management,1960,0
outlays,usaf,6.18,current,MILPERS,1961,4090000000
outlays,usaf,6.18,current,O.M.,1961,4488000000
outlays,usaf,6.18,current,Procurement,1961,7243000000
outlays,usaf,6.18,current,RDT.E,1961,3572000000
outlays,usaf,6.18,current,MILCON,1961,706000000
outlays,usaf,6.18,current,family.housing,1961,0
outlays,usaf,6.18,current,revolving.and.management,1961,0
outlays,usaf,6.18,constant,MILPERS,1961,61606000000
outlays,usaf,6.18,constant,O.M.,1961,46770000000
outlays,usaf,6.18,constant,Procurement,1961,60047000000
outlays,usaf,6.18,constant,RDT.E,1961,25994000000
outlays,usaf,6.18,constant,MILCON,1961,5391000000
outlays,usaf,6.18,constant,family.housing,1961,0
outlays,usaf,6.18,constant,revolving.and.management,1961,0
outlays,usaf,6.18,current,MILPERS,1962,4268000000
outlays,usaf,6.18,current,O.M.,1962,4625000000
outlays,usaf,6.18,current,Procurement,1962,6928000000
outlays,usaf,6.18,current,RDT.E,1962,3343000000
outlays,usaf,6.18,current,MILCON,1962,565000000
outlays,usaf,6.18,current,family.housing,1962,0
outlays,usaf,6.18,current,revolving.and.management,1962,0
outlays,usaf,6.18,constant,MILPERS,1962,65096000000
outlays,usaf,6.18,constant,O.M.,1962,47780000000
outlays,usaf,6.18,constant,Procurement,1962,56800000000
outlays,usaf,6.18,constant,RDT.E,1962,24418000000
outlays,usaf,6.18,constant,MILCON,1962,4251000000
outlays,usaf,6.18,constant,family.housing,1962,0
outlays,usaf,6.18,constant,revolving.and.management,1962,0
outlays,usaf,6.18,current,MILPERS,1963,4202000000
outlays,usaf,6.18,current,O.M.,1963,4550000000
outlays,usaf,6.18,current,Procurement,1963,7035000000
outlays,usaf,6.18,current,RDT.E,1963,3837000000
outlays,usaf,6.18,current,MILCON,1963,803000000
outlays,usaf,6.18,current,family.housing,1963,0
outlays,usaf,6.18,current,revolving.and.management,1963,0
outlays,usaf,6.18,constant,MILPERS,1963,63676000000
outlays,usaf,6.18,constant,O.M.,1963,46458000000
outlays,usaf,6.18,constant,Procurement,1963,57157000000
outlays,usaf,6.18,constant,RDT.E,1963,27810000000
outlays,usaf,6.18,constant,MILCON,1963,5778000000
outlays,usaf,6.18,constant,family.housing,1963,0
outlays,usaf,6.18,constant,revolving.and.management,1963,0
outlays,usaf,6.18,current,MILPERS,1964,4540000000
outlays,usaf,6.18,current,O.M.,1964,4559000000
outlays,usaf,6.18,current,Procurement,1964,6716000000
outlays,usaf,6.18,current,RDT.E,1964,3627000000
outlays,usaf,6.18,current,MILCON,1964,517000000
outlays,usaf,6.18,current,family.housing,1964,0
outlays,usaf,6.18,current,revolving.and.management,1964,0
outlays,usaf,6.18,constant,MILPERS,1964,64013000000
outlays,usaf,6.18,constant,O.M.,1964,45480000000
outlays,usaf,6.18,constant,Procurement,1964,53323000000
outlays,usaf,6.18,constant,RDT.E,1964,26067000000
outlays,usaf,6.18,constant,MILCON,1964,3633000000
outlays,usaf,6.18,constant,family.housing,1964,0
outlays,usaf,6.18,constant,revolving.and.management,1964,0
outlays,usaf,6.18,current,MILPERS,1965,4663000000
outlays,usaf,6.18,current,O.M.,1965,4855000000
outlays,usaf,6.18,current,Procurement,1965,6366000000
outlays,usaf,6.18,current,RDT.E,1965,3137000000
outlays,usaf,6.18,current,MILCON,1965,407000000
outlays,usaf,6.18,current,family.housing,1965,0
outlays,usaf,6.18,current,revolving.and.management,1965,0
outlays,usaf,6.18,constant,MILPERS,1965,63595000000
outlays,usaf,6.18,constant,O.M.,1965,46437000000
outlays,usaf,6.18,constant,Procurement,1965,48877000000
outlays,usaf,6.18,constant,RDT.E,1965,22129000000
outlays,usaf,6.18,constant,MILCON,1965,2779000000
outlays,usaf,6.18,constant,family.housing,1965,0
outlays,usaf,6.18,constant,revolving.and.management,1965,0
outlays,usaf,6.18,current,MILPERS,1966,5075000000
outlays,usaf,6.18,current,O.M.,1966,5259000000
outlays,usaf,6.18,current,Procurement,1966,8867000000
outlays,usaf,6.18,current,RDT.E,1966,3315000000
outlays,usaf,6.18,current,MILCON,1966,792000000
outlays,usaf,6.18,current,family.housing,1966,0
outlays,usaf,6.18,current,revolving.and.management,1966,0
outlays,usaf,6.18,constant,MILPERS,1966,63229000000
outlays,usaf,6.18,constant,O.M.,1966,48291000000
outlays,usaf,6.18,constant,Procurement,1966,64824000000
outlays,usaf,6.18,constant,RDT.E,1966,22602000000
outlays,usaf,6.18,constant,MILCON,1966,5102000000
outlays,usaf,6.18,constant,family.housing,1966,0
outlays,usaf,6.18,constant,revolving.and.management,1966,0
outlays,usaf,6.18,current,MILPERS,1967,5558000000
outlays,usaf,6.18,current,O.M.,1967,5853000000
outlays,usaf,6.18,current,Procurement,1967,9217000000
outlays,usaf,6.18,current,RDT.E,1967,3234000000
outlays,usaf,6.18,current,MILCON,1967,408000000
outlays,usaf,6.18,current,family.housing,1967,0
outlays,usaf,6.18,current,revolving.and.management,1967,0
outlays,usaf,6.18,constant,MILPERS,1967,65923000000
outlays,usaf,6.18,constant,O.M.,1967,52271000000
outlays,usaf,6.18,constant,Procurement,1967,64894000000
outlays,usaf,6.18,constant,RDT.E,1967,21377000000
outlays,usaf,6.18,constant,MILCON,1967,2552000000
outlays,usaf,6.18,constant,family.housing,1967,0
outlays,usaf,6.18,constant,revolving.and.management,1967,0
outlays,usaf,6.18,current,MILPERS,1968,5825000000
outlays,usaf,6.18,current,O.M.,1968,6169000000
outlays,usaf,6.18,current,Procurement,1968,9072000000
outlays,usaf,6.18,current,RDT.E,1968,3412000000
outlays,usaf,6.18,current,MILCON,1968,495000000
outlays,usaf,6.18,current,family.housing,1968,0
outlays,usaf,6.18,current,revolving.and.management,1968,0
outlays,usaf,6.18,constant,MILPERS,1968,65843000000
outlays,usaf,6.18,constant,O.M.,1968,53962000000
outlays,usaf,6.18,constant,Procurement,1968,61569000000
outlays,usaf,6.18,constant,RDT.E,1968,21799000000
outlays,usaf,6.18,constant,MILCON,1968,2958000000
outlays,usaf,6.18,constant,family.housing,1968,0
outlays,usaf,6.18,constant,revolving.and.management,1968,0
outlays,usaf,6.18,current,MILPERS,1969,6240000000
outlays,usaf,6.18,current,O.M.,1969,7118000000
outlays,usaf,6.18,current,Procurement,1969,8760000000
outlays,usaf,6.18,current,RDT.E,1969,3446000000
outlays,usaf,6.18,current,MILCON,1969,293000000
outlays,usaf,6.18,current,family.housing,1969,0
outlays,usaf,6.18,current,revolving.and.management,1969,0
outlays,usaf,6.18,constant,MILPERS,1969,65230000000
outlays,usaf,6.18,constant,O.M.,1969,58794000000
outlays,usaf,6.18,constant,Procurement,1969,56904000000
outlays,usaf,6.18,constant,RDT.E,1969,21197000000
outlays,usaf,6.18,constant,MILCON,1969,1693000000
outlays,usaf,6.18,constant,family.housing,1969,0
outlays,usaf,6.18,constant,revolving.and.management,1969,0
outlays,usaf,6.18,current,MILPERS,1970,6690000000
outlays,usaf,6.18,current,O.M.,1970,6865000000
outlays,usaf,6.18,current,Procurement,1970,6989000000
outlays,usaf,6.18,current,RDT.E,1970,3056000000
outlays,usaf,6.18,current,MILCON,1970,274000000
outlays,usaf,6.18,current,family.housing,1970,0
outlays,usaf,6.18,current,revolving.and.management,1970,0
outlays,usaf,6.18,constant,MILPERS,1970,63289000000
outlays,usaf,6.18,constant,O.M.,1970,53772000000
outlays,usaf,6.18,constant,Procurement,1970,43419000000
outlays,usaf,6.18,constant,RDT.E,1970,17992000000
outlays,usaf,6.18,constant,MILCON,1970,1500000000
outlays,usaf,6.18,constant,family.housing,1970,0
outlays,usaf,6.18,constant,revolving.and.management,1970,0
outlays,usaf,6.18,current,MILPERS,1971,6743000000
outlays,usaf,6.18,current,O.M.,1971,6697000000
outlays,usaf,6.18,current,Procurement,1971,6478000000
outlays,usaf,6.18,current,RDT.E,1971,2817000000
outlays,usaf,6.18,current,MILCON,1971,280000000
outlays,usaf,6.18,current,family.housing,1971,0
outlays,usaf,6.18,current,revolving.and.management,1971,0
outlays,usaf,6.18,constant,MILPERS,1971,59532000000
outlays,usaf,6.18,constant,O.M.,1971,48754000000
outlays,usaf,6.18,constant,Procurement,1971,38121000000
outlays,usaf,6.18,constant,RDT.E,1971,15761000000
outlays,usaf,6.18,constant,MILCON,1971,1433000000
outlays,usaf,6.18,constant,family.housing,1971,0
outlays,usaf,6.18,constant,revolving.and.management,1971,0
outlays,usaf,6.18,current,MILPERS,1972,7298000000
outlays,usaf,6.18,current,O.M.,1972,7028000000
outlays,usaf,6.18,current,Procurement,1972,6243000000
outlays,usaf,6.18,current,RDT.E,1972,2928000000
outlays,usaf,6.18,current,MILCON,1972,302000000
outlays,usaf,6.18,current,family.housing,1972,0
outlays,usaf,6.18,current,revolving.and.management,1972,0
outlays,usaf,6.18,constant,MILPERS,1972,56463000000
outlays,usaf,6.18,constant,O.M.,1972,47632000000
outlays,usaf,6.18,constant,Procurement,1972,34196000000
outlays,usaf,6.18,constant,RDT.E,1972,15603000000
outlays,usaf,6.18,constant,MILCON,1972,1430000000
outlays,usaf,6.18,constant,family.housing,1972,0
outlays,usaf,6.18,constant,revolving.and.management,1972,0
outlays,usaf,6.18,current,MILPERS,1973,7619000000
outlays,usaf,6.18,current,O.M.,1973,7279000000
outlays,usaf,6.18,current,Procurement,1973,6358000000
outlays,usaf,6.18,current,RDT.E,1973,3120000000
outlays,usaf,6.18,current,MILCON,1973,320000000
outlays,usaf,6.18,current,family.housing,1973,0
outlays,usaf,6.18,current,revolving.and.management,1973,0
outlays,usaf,6.18,constant,MILPERS,1973,52923000000
outlays,usaf,6.18,constant,O.M.,1973,45405000000
outlays,usaf,6.18,constant,Procurement,1973,31999000000
outlays,usaf,6.18,constant,RDT.E,1973,15619000000
outlays,usaf,6.18,constant,MILCON,1973,1331000000
outlays,usaf,6.18,constant,family.housing,1973,0
outlays,usaf,6.18,constant,revolving.and.management,1973,0
outlays,usaf,6.18,current,MILPERS,1974,7787000000
outlays,usaf,6.18,current,O.M.,1974,7672000000
outlays,usaf,6.18,current,Procurement,1974,5902000000
outlays,usaf,6.18,current,RDT.E,1974,3062000000
outlays,usaf,6.18,current,MILCON,1974,350000000
outlays,usaf,6.18,current,family.housing,1974,0
outlays,usaf,6.18,current,revolving.and.management,1974,0
outlays,usaf,6.18,constant,MILPERS,1974,50677000000
outlays,usaf,6.18,constant,O.M.,1974,42823000000
outlays,usaf,6.18,constant,Procurement,1974,26945000000
outlays,usaf,6.18,constant,RDT.E,1974,13980000000
outlays,usaf,6.18,constant,MILCON,1974,1313000000
outlays,usaf,6.18,constant,family.housing,1974,0
outlays,usaf,6.18,constant,revolving.and.management,1974,0
outlays,usaf,6.18,current,MILPERS,1975,7831000000
outlays,usaf,6.18,current,O.M.,1975,8233000000
outlays,usaf,6.18,current,Procurement,1975,6217000000
outlays,usaf,6.18,current,RDT.E,1975,3299000000
outlays,usaf,6.18,current,MILCON,1975,444000000
outlays,usaf,6.18,current,family.housing,1975,0
outlays,usaf,6.18,current,revolving.and.management,1975,0
outlays,usaf,6.18,constant,MILPERS,1975,47586000000
outlays,usaf,6.18,constant,O.M.,1975,42986000000
outlays,usaf,6.18,constant,Procurement,1975,25504000000
outlays,usaf,6.18,constant,RDT.E,1975,13575000000
outlays,usaf,6.18,constant,MILCON,1975,1521000000
outlays,usaf,6.18,constant,family.housing,1975,0
outlays,usaf,6.18,constant,revolving.and.management,1975,0
outlays,usaf,6.18,current,MILPERS,1976,7783000000
outlays,usaf,6.18,current,O.M.,1976,8715000000
outlays,usaf,6.18,current,Procurement,1976,7659000000
outlays,usaf,6.18,current,RDT.E,1976,3606000000
outlays,usaf,6.18,current,MILCON,1976,617000000
outlays,usaf,6.18,current,family.housing,1976,0
outlays,usaf,6.18,current,revolving.and.management,1976,15000000
outlays,usaf,6.18,constant,MILPERS,1976,44804000000
outlays,usaf,6.18,constant,O.M.,1976,41281000000
outlays,usaf,6.18,constant,Procurement,1976,28426000000
outlays,usaf,6.18,constant,RDT.E,1976,13488000000
outlays,usaf,6.18,constant,MILCON,1976,1927000000
outlays,usaf,6.18,constant,family.housing,1976,0
outlays,usaf,6.18,constant,revolving.and.management,1976,58000000
outlays,usaf,6.18,current,MILPERS,1977,7696000000
outlays,usaf,6.18,current,O.M.,1977,9418000000
outlays,usaf,6.18,current,Procurement,1977,9354000000
outlays,usaf,6.18,current,RDT.E,1977,3816000000
outlays,usaf,6.18,current,MILCON,1977,802000000
outlays,usaf,6.18,current,family.housing,1977,0
outlays,usaf,6.18,current,revolving.and.management,1977,59000000
outlays,usaf,6.18,constant,MILPERS,1977,42227000000
outlays,usaf,6.18,constant,O.M.,1977,41601000000
outlays,usaf,6.18,constant,Procurement,1977,33543000000
outlays,usaf,6.18,constant,RDT.E,1977,13592000000
outlays,usaf,6.18,constant,MILCON,1977,2452000000
outlays,usaf,6.18,constant,family.housing,1977,0
outlays,usaf,6.18,constant,revolving.and.management,1977,212000000
outlays,usaf,6.18,current,MILPERS,1978,7964000000
outlays,usaf,6.18,current,O.M.,1978,9914000000
outlays,usaf,6.18,current,Procurement,1978,10197000000
outlays,usaf,6.18,current,RDT.E,1978,4222000000
outlays,usaf,6.18,current,MILCON,1978,545000000
outlays,usaf,6.18,current,family.housing,1978,0
outlays,usaf,6.18,current,revolving.and.management,1978,35000000
outlays,usaf,6.18,constant,MILPERS,1978,41020000000
outlays,usaf,6.18,constant,O.M.,1978,40310000000
outlays,usaf,6.18,constant,Procurement,1978,33276000000
outlays,usaf,6.18,constant,RDT.E,1978,13833000000
outlays,usaf,6.18,constant,MILCON,1978,1538000000
outlays,usaf,6.18,constant,family.housing,1978,0
outlays,usaf,6.18,constant,revolving.and.management,1978,116000000
outlays,usaf,6.18,current,MILPERS,1979,8421000000
outlays,usaf,6.18,current,O.M.,1979,10805000000
outlays,usaf,6.18,current,Procurement,1979,10722000000
outlays,usaf,6.18,current,RDT.E,1979,4359000000
outlays,usaf,6.18,current,MILCON,1979,539000000
outlays,usaf,6.18,current,family.housing,1979,0
outlays,usaf,6.18,current,revolving.and.management,1979,27000000
outlays,usaf,6.18,constant,MILPERS,1979,40713000000
outlays,usaf,6.18,constant,O.M.,1979,40895000000
outlays,usaf,6.18,constant,Procurement,1979,31556000000
outlays,usaf,6.18,constant,RDT.E,1979,13081000000
outlays,usaf,6.18,constant,MILCON,1979,1405000000
outlays,usaf,6.18,constant,family.housing,1979,0
outlays,usaf,6.18,constant,revolving.and.management,1979,83000000
outlays,usaf,6.18,current,MILPERS,1980,9022000000
outlays,usaf,6.18,current,O.M.,1980,14216000000
outlays,usaf,6.18,current,Procurement,1980,12702000000
outlays,usaf,6.18,current,RDT.E,1980,5001000000
outlays,usaf,6.18,current,MILCON,1980,615000000
outlays,usaf,6.18,current,family.housing,1980,0
outlays,usaf,6.18,current,revolving.and.management,1980,0
outlays,usaf,6.18,constant,MILPERS,1980,40431000000
