budget.type,service,source.table,deflator.type,public.law.title,FY,amount
outlays,usaf,6.24,current,MILPERS,1966,5018000000
outlays,usaf,6.24,current,O.M.,1966,5176000000
outlays,usaf,6.24,current,Procurement,1966,6414000000
outlays,usaf,6.24,current,RDT.E,1966,2948000000
outlays,usaf,6.24,current,MILCON,1966,527000000
outlays,usaf,6.24,current,family.housing,1966,0
outlays,usaf,6.24,current,revolving.and.management,1966,47000000
outlays,usaf,6.24,current,trust.receipts.and.other,1966,-66000000
outlays,usaf,6.24,constant,MILPERS,1966,62879000000
outlays,usaf,6.24,constant,O.M.,1966,47898000000
outlays,usaf,6.24,constant,Procurement,1966,48986000000
outlays,usaf,6.24,constant,RDT.E,1966,20417000000
outlays,usaf,6.24,constant,MILCON,1966,3567000000
outlays,usaf,6.24,constant,family.housing,1966,0
outlays,usaf,6.24,constant,revolving.and.management,1966,315000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1966,-437000000
outlays,usaf,6.24,current,MILPERS,1967,5424000000
outlays,usaf,6.24,current,O.M.,1967,5714000000
outlays,usaf,6.24,current,Procurement,1967,8096000000
outlays,usaf,6.24,current,RDT.E,1967,3229000000
outlays,usaf,6.24,current,MILCON,1967,550000000
outlays,usaf,6.24,current,family.housing,1967,0
outlays,usaf,6.24,current,revolving.and.management,1967,-69000000
outlays,usaf,6.24,current,trust.receipts.and.other,1967,-33000000
outlays,usaf,6.24,constant,MILPERS,1967,65090000000
outlays,usaf,6.24,constant,O.M.,1967,51447000000
outlays,usaf,6.24,constant,Procurement,1967,58906000000
outlays,usaf,6.24,constant,RDT.E,1967,21559000000
outlays,usaf,6.24,constant,MILCON,1967,3582000000
outlays,usaf,6.24,constant,family.housing,1967,0
outlays,usaf,6.24,constant,revolving.and.management,1967,-441000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1967,-211000000
outlays,usaf,6.24,current,MILPERS,1968,5806000000
outlays,usaf,6.24,current,O.M.,1968,6211000000
outlays,usaf,6.24,current,Procurement,1968,9408000000
outlays,usaf,6.24,current,RDT.E,1968,3800000000
outlays,usaf,6.24,current,MILCON,1968,492000000
outlays,usaf,6.24,current,family.housing,1968,0
outlays,usaf,6.24,current,revolving.and.management,1968,75000000
outlays,usaf,6.24,current,trust.receipts.and.other,1968,-58000000
outlays,usaf,6.24,constant,MILPERS,1968,65751000000
outlays,usaf,6.24,constant,O.M.,1968,54500000000
outlays,usaf,6.24,constant,Procurement,1968,65471000000
outlays,usaf,6.24,constant,RDT.E,1968,24424000000
outlays,usaf,6.24,constant,MILCON,1968,3107000000
outlays,usaf,6.24,constant,family.housing,1968,0
outlays,usaf,6.24,constant,revolving.and.management,1968,462000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1968,-357000000
outlays,usaf,6.24,current,MILPERS,1969,6183000000
outlays,usaf,6.24,current,O.M.,1969,7073000000
outlays,usaf,6.24,current,Procurement,1969,9294000000
outlays,usaf,6.24,current,RDT.E,1969,3386000000
outlays,usaf,6.24,current,MILCON,1969,494000000
outlays,usaf,6.24,current,family.housing,1969,0
outlays,usaf,6.24,current,revolving.and.management,1969,-508000000
outlays,usaf,6.24,current,trust.receipts.and.other,1969,-29000000
outlays,usaf,6.24,constant,MILPERS,1969,64934000000
outlays,usaf,6.24,constant,O.M.,1969,58848000000
outlays,usaf,6.24,constant,Procurement,1969,62934000000
outlays,usaf,6.24,constant,RDT.E,1969,21164000000
outlays,usaf,6.24,constant,MILCON,1969,3014000000
outlays,usaf,6.24,constant,family.housing,1969,0
outlays,usaf,6.24,constant,revolving.and.management,1969,-3046000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1969,-172000000
outlays,usaf,6.24,current,MILPERS,1970,6659000000
outlays,usaf,6.24,current,O.M.,1970,6995000000
outlays,usaf,6.24,current,Procurement,1970,8362000000
outlays,usaf,6.24,current,RDT.E,1970,2937000000
outlays,usaf,6.24,current,MILCON,1970,366000000
outlays,usaf,6.24,current,family.housing,1970,0
outlays,usaf,6.24,current,revolving.and.management,1970,-423000000
outlays,usaf,6.24,current,trust.receipts.and.other,1970,-29000000
outlays,usaf,6.24,constant,MILPERS,1970,63149000000
outlays,usaf,6.24,constant,O.M.,1970,55034000000
outlays,usaf,6.24,constant,Procurement,1970,54630000000
outlays,usaf,6.24,constant,RDT.E,1970,17646000000
outlays,usaf,6.24,constant,MILCON,1970,2154000000
outlays,usaf,6.24,constant,family.housing,1970,0
outlays,usaf,6.24,constant,revolving.and.management,1970,-2438000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1970,-170000000
outlays,usaf,6.24,current,MILPERS,1971,6826000000
outlays,usaf,6.24,current,O.M.,1971,6749000000
outlays,usaf,6.24,current,Procurement,1971,7131000000
outlays,usaf,6.24,current,RDT.E,1971,2809000000
outlays,usaf,6.24,current,MILCON,1971,271000000
outlays,usaf,6.24,current,family.housing,1971,0
outlays,usaf,6.24,current,revolving.and.management,1971,16000000
outlays,usaf,6.24,current,trust.receipts.and.other,1971,-24000000
outlays,usaf,6.24,constant,MILPERS,1971,60020000000
outlays,usaf,6.24,constant,O.M.,1971,49526000000
outlays,usaf,6.24,constant,Procurement,1971,44825000000
outlays,usaf,6.24,constant,RDT.E,1971,16017000000
outlays,usaf,6.24,constant,MILCON,1971,1531000000
outlays,usaf,6.24,constant,family.housing,1971,0
outlays,usaf,6.24,constant,revolving.and.management,1971,91000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1971,-130000000
outlays,usaf,6.24,current,MILPERS,1972,7283000000
outlays,usaf,6.24,current,O.M.,1972,7161000000
outlays,usaf,6.24,current,Procurement,1972,6048000000
outlays,usaf,6.24,current,RDT.E,1972,3205000000
outlays,usaf,6.24,current,MILCON,1972,331000000
outlays,usaf,6.24,current,family.housing,1972,0
outlays,usaf,6.24,current,revolving.and.management,1972,22000000
outlays,usaf,6.24,current,trust.receipts.and.other,1972,-51000000
outlays,usaf,6.24,constant,MILPERS,1972,56420000000
outlays,usaf,6.24,constant,O.M.,1972,49321000000
outlays,usaf,6.24,constant,Procurement,1972,36513000000
outlays,usaf,6.24,constant,RDT.E,1972,17466000000
outlays,usaf,6.24,constant,MILCON,1972,1789000000
outlays,usaf,6.24,constant,family.housing,1972,0
outlays,usaf,6.24,constant,revolving.and.management,1972,115000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1972,-269000000
outlays,usaf,6.24,current,MILPERS,1973,7517000000
outlays,usaf,6.24,current,O.M.,1973,6999000000
outlays,usaf,6.24,current,Procurement,1973,5798000000
outlays,usaf,6.24,current,RDT.E,1973,3362000000
outlays,usaf,6.24,current,MILCON,1973,285000000
outlays,usaf,6.24,current,family.housing,1973,0
outlays,usaf,6.24,current,revolving.and.management,1973,-316000000
outlays,usaf,6.24,current,trust.receipts.and.other,1973,-18000000
outlays,usaf,6.24,constant,MILPERS,1973,52477000000
outlays,usaf,6.24,constant,O.M.,1973,46185000000
outlays,usaf,6.24,constant,Procurement,1973,33156000000
outlays,usaf,6.24,constant,RDT.E,1973,17533000000
outlays,usaf,6.24,constant,MILCON,1973,1453000000
outlays,usaf,6.24,constant,family.housing,1973,0
outlays,usaf,6.24,constant,revolving.and.management,1973,-1611000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1973,-90000000
outlays,usaf,6.24,current,MILPERS,1974,7659000000
outlays,usaf,6.24,current,O.M.,1974,7336000000
outlays,usaf,6.24,current,Procurement,1974,5367000000
outlays,usaf,6.24,current,RDT.E,1974,3240000000
outlays,usaf,6.24,current,MILCON,1974,286000000
outlays,usaf,6.24,current,family.housing,1974,0
outlays,usaf,6.24,current,revolving.and.management,1974,74000000
outlays,usaf,6.24,current,trust.receipts.and.other,1974,-33000000
outlays,usaf,6.24,constant,MILPERS,1974,50209000000
outlays,usaf,6.24,constant,O.M.,1974,43421000000
outlays,usaf,6.24,constant,Procurement,1974,29023000000
outlays,usaf,6.24,constant,RDT.E,1974,15923000000
outlays,usaf,6.24,constant,MILCON,1974,1378000000
outlays,usaf,6.24,constant,family.housing,1974,0
outlays,usaf,6.24,constant,revolving.and.management,1974,358000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1974,-158000000
outlays,usaf,6.24,current,MILPERS,1975,7814000000
outlays,usaf,6.24,current,O.M.,1975,8380000000
outlays,usaf,6.24,current,Procurement,1975,5390000000
outlays,usaf,6.24,current,RDT.E,1975,3308000000
outlays,usaf,6.24,current,MILCON,1975,303000000
outlays,usaf,6.24,current,family.housing,1975,0
outlays,usaf,6.24,current,revolving.and.management,1975,-75000000
outlays,usaf,6.24,current,trust.receipts.and.other,1975,-78000000
outlays,usaf,6.24,constant,MILPERS,1975,47589000000
outlays,usaf,6.24,constant,O.M.,1975,44332000000
outlays,usaf,6.24,constant,Procurement,1975,25474000000
outlays,usaf,6.24,constant,RDT.E,1975,14270000000
outlays,usaf,6.24,constant,MILCON,1975,1271000000
outlays,usaf,6.24,constant,family.housing,1975,0
outlays,usaf,6.24,constant,revolving.and.management,1975,-313000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1975,-327000000
outlays,usaf,6.24,current,MILPERS,1976,7649000000
outlays,usaf,6.24,current,O.M.,1976,8613000000
outlays,usaf,6.24,current,Procurement,1976,6480000000
outlays,usaf,6.24,current,RDT.E,1976,3338000000
outlays,usaf,6.24,current,MILCON,1976,414000000
outlays,usaf,6.24,current,family.housing,1976,0
outlays,usaf,6.24,current,revolving.and.management,1976,-28000000
outlays,usaf,6.24,current,trust.receipts.and.other,1976,-19000000
outlays,usaf,6.24,constant,MILPERS,1976,44398000000
outlays,usaf,6.24,constant,O.M.,1976,41979000000
outlays,usaf,6.24,constant,Procurement,1976,28697000000
outlays,usaf,6.24,constant,RDT.E,1976,13410000000
outlays,usaf,6.24,constant,MILCON,1976,1612000000
outlays,usaf,6.24,constant,family.housing,1976,0
outlays,usaf,6.24,constant,revolving.and.management,1976,-111000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1976,-75000000
outlays,usaf,6.24,current,MILPERS,1977,7645000000
outlays,usaf,6.24,current,O.M.,1977,9173000000
outlays,usaf,6.24,current,Procurement,1977,6922000000
outlays,usaf,6.24,current,RDT.E,1977,3618000000
outlays,usaf,6.24,current,MILCON,1977,444000000
outlays,usaf,6.24,current,family.housing,1977,0
outlays,usaf,6.24,current,revolving.and.management,1977,166000000
outlays,usaf,6.24,current,trust.receipts.and.other,1977,-53000000
outlays,usaf,6.24,constant,MILPERS,1977,42090000000
outlays,usaf,6.24,constant,O.M.,1977,41388000000
outlays,usaf,6.24,constant,Procurement,1977,28253000000
outlays,usaf,6.24,constant,RDT.E,1977,13424000000
outlays,usaf,6.24,constant,MILCON,1977,1597000000
outlays,usaf,6.24,constant,family.housing,1977,0
outlays,usaf,6.24,constant,revolving.and.management,1977,596000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1977,-190000000
outlays,usaf,6.24,current,MILPERS,1978,7937000000
outlays,usaf,6.24,current,O.M.,1978,9757000000
outlays,usaf,6.24,current,Procurement,1978,7335000000
outlays,usaf,6.24,current,RDT.E,1978,3626000000
outlays,usaf,6.24,current,MILCON,1978,537000000
outlays,usaf,6.24,current,family.housing,1978,0
outlays,usaf,6.24,current,revolving.and.management,1978,70000000
outlays,usaf,6.24,current,trust.receipts.and.other,1978,-44000000
outlays,usaf,6.24,constant,MILPERS,1978,40984000000
outlays,usaf,6.24,constant,O.M.,1978,40625000000
outlays,usaf,6.24,constant,Procurement,1978,27939000000
outlays,usaf,6.24,constant,RDT.E,1978,12530000000
outlays,usaf,6.24,constant,MILCON,1978,1806000000
outlays,usaf,6.24,constant,family.housing,1978,0
outlays,usaf,6.24,constant,revolving.and.management,1978,234000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1978,-149000000
outlays,usaf,6.24,current,MILPERS,1979,8347000000
outlays,usaf,6.24,current,O.M.,1979,10476000000
outlays,usaf,6.24,current,Procurement,1979,8906000000
outlays,usaf,6.24,current,RDT.E,1979,4080000000
outlays,usaf,6.24,current,MILCON,1979,615000000
outlays,usaf,6.24,current,family.housing,1979,0
outlays,usaf,6.24,current,revolving.and.management,1979,-10000000
outlays,usaf,6.24,current,trust.receipts.and.other,1979,-136000000
outlays,usaf,6.24,constant,MILPERS,1979,40550000000
outlays,usaf,6.24,constant,O.M.,1979,40750000000
outlays,usaf,6.24,constant,Procurement,1979,31182000000
outlays,usaf,6.24,constant,RDT.E,1979,12940000000
outlays,usaf,6.24,constant,MILCON,1979,1895000000
outlays,usaf,6.24,constant,family.housing,1979,0
outlays,usaf,6.24,constant,revolving.and.management,1979,-30000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1979,-420000000
outlays,usaf,6.24,current,MILPERS,1980,9016000000
outlays,usaf,6.24,current,O.M.,1980,13614000000
outlays,usaf,6.24,current,Procurement,1980,10902000000
outlays,usaf,6.24,current,RDT.E,1980,5017000000
outlays,usaf,6.24,current,MILCON,1980,701000000
outlays,usaf,6.24,current,family.housing,1980,0
outlays,usaf,6.24,current,revolving.and.management,1980,-28000000
outlays,usaf,6.24,current,trust.receipts.and.other,1980,-245000000
outlays,usaf,6.24,constant,MILPERS,1980,40482000000
outlays,usaf,6.24,constant,O.M.,1980,42458000000
outlays,usaf,6.24,constant,Procurement,1980,34359000000
outlays,usaf,6.24,constant,RDT.E,1980,14407000000
outlays,usaf,6.24,constant,MILCON,1980,1953000000
outlays,usaf,6.24,constant,family.housing,1980,0
outlays,usaf,6.24,constant,revolving.and.management,1980,-79000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1980,-684000000
outlays,usaf,6.24,current,MILPERS,1981,10480000000
outlays,usaf,6.24,current,O.M.,1981,16017000000
outlays,usaf,6.24,current,Procurement,1981,13028000000
outlays,usaf,6.24,current,RDT.E,1981,6341000000
outlays,usaf,6.24,current,MILCON,1981,779000000
outlays,usaf,6.24,current,family.housing,1981,543000000
outlays,usaf,6.24,current,revolving.and.management,1981,-15000000
outlays,usaf,6.24,current,trust.receipts.and.other,1981,-2017000000
outlays,usaf,6.24,constant,MILPERS,1981,41422000000
outlays,usaf,6.24,constant,O.M.,1981,44523000000
outlays,usaf,6.24,constant,Procurement,1981,36850000000
outlays,usaf,6.24,constant,RDT.E,1981,16415000000
outlays,usaf,6.24,constant,MILCON,1981,1962000000
outlays,usaf,6.24,constant,family.housing,1981,1368000000
outlays,usaf,6.24,constant,revolving.and.management,1981,-38000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1981,-5081000000
outlays,usaf,6.24,current,MILPERS,1982,12240000000
outlays,usaf,6.24,current,O.M.,1982,17819000000
outlays,usaf,6.24,current,Procurement,1982,16356000000
outlays,usaf,6.24,current,RDT.E,1982,7794000000
outlays,usaf,6.24,current,MILCON,1982,902000000
outlays,usaf,6.24,current,family.housing,1982,571000000
outlays,usaf,6.24,current,revolving.and.management,1982,341000000
outlays,usaf,6.24,current,trust.receipts.and.other,1982,-349000000
outlays,usaf,6.24,constant,MILPERS,1982,42192000000
outlays,usaf,6.24,constant,O.M.,1982,46257000000
outlays,usaf,6.24,constant,Procurement,1982,40988000000
outlays,usaf,6.24,constant,RDT.E,1982,18771000000
outlays,usaf,6.24,constant,MILCON,1982,2113000000
outlays,usaf,6.24,constant,family.housing,1982,1338000000
outlays,usaf,6.24,constant,revolving.and.management,1982,799000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1982,-816000000
outlays,usaf,6.24,current,MILPERS,1983,13053000000
outlays,usaf,6.24,current,O.M.,1983,19106000000
outlays,usaf,6.24,current,Procurement,1983,19886000000
outlays,usaf,6.24,current,RDT.E,1983,9182000000
outlays,usaf,6.24,current,MILCON,1983,1196000000
outlays,usaf,6.24,current,family.housing,1983,679000000
outlays,usaf,6.24,current,revolving.and.management,1983,-112000000
outlays,usaf,6.24,current,trust.receipts.and.other,1983,-97000000
outlays,usaf,6.24,constant,MILPERS,1983,43033000000
outlays,usaf,6.24,constant,O.M.,1983,49082000000
outlays,usaf,6.24,constant,Procurement,1983,46157000000
outlays,usaf,6.24,constant,RDT.E,1983,21203000000
outlays,usaf,6.24,constant,MILCON,1983,2693000000
outlays,usaf,6.24,constant,family.housing,1983,1540000000
outlays,usaf,6.24,constant,revolving.and.management,1983,-251000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1983,-219000000
outlays,usaf,6.24,current,MILPERS,1984,13619000000
outlays,usaf,6.24,current,O.M.,1984,19274000000
outlays,usaf,6.24,current,Procurement,1984,23541000000
outlays,usaf,6.24,current,RDT.E,1984,10353000000
outlays,usaf,6.24,current,MILCON,1984,1314000000
outlays,usaf,6.24,current,family.housing,1984,772000000
outlays,usaf,6.24,current,revolving.and.management,1984,-78000000
outlays,usaf,6.24,current,trust.receipts.and.other,1984,-176000000
outlays,usaf,6.24,constant,MILPERS,1984,43031000000
outlays,usaf,6.24,constant,O.M.,1984,49818000000
outlays,usaf,6.24,constant,Procurement,1984,51062000000
outlays,usaf,6.24,constant,RDT.E,1984,23028000000
outlays,usaf,6.24,constant,MILCON,1984,2851000000
outlays,usaf,6.24,constant,family.housing,1984,1701000000
outlays,usaf,6.24,constant,revolving.and.management,1984,-170000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1984,-382000000
outlays,usaf,6.24,current,MILPERS,1985,19371000000
outlays,usaf,6.24,current,O.M.,1985,20203000000
outlays,usaf,6.24,current,Procurement,1985,28445000000
outlays,usaf,6.24,current,RDT.E,1985,11573000000
outlays,usaf,6.24,current,MILCON,1985,1524000000
outlays,usaf,6.24,current,family.housing,1985,795000000
outlays,usaf,6.24,current,revolving.and.management,1985,389000000
outlays,usaf,6.24,current,trust.receipts.and.other,1985,-312000000
outlays,usaf,6.24,constant,MILPERS,1985,55368000000
outlays,usaf,6.24,constant,O.M.,1985,51534000000
outlays,usaf,6.24,constant,Procurement,1985,59670000000
outlays,usaf,6.24,constant,RDT.E,1985,24885000000
outlays,usaf,6.24,constant,MILCON,1985,3198000000
outlays,usaf,6.24,constant,family.housing,1985,1703000000
outlays,usaf,6.24,constant,revolving.and.management,1985,817000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1985,-654000000
outlays,usaf,6.24,current,MILPERS,1986,20311000000
outlays,usaf,6.24,current,O.M.,1986,21300000000
outlays,usaf,6.24,current,Procurement,1986,32638000000
outlays,usaf,6.24,current,RDT.E,1986,13417000000
outlays,usaf,6.24,current,MILCON,1986,1710000000
outlays,usaf,6.24,current,family.housing,1986,834000000
outlays,usaf,6.24,current,revolving.and.management,1986,1158000000
outlays,usaf,6.24,current,trust.receipts.and.other,1986,-181000000
outlays,usaf,6.24,constant,MILPERS,1986,55952000000
outlays,usaf,6.24,constant,O.M.,1986,54053000000
outlays,usaf,6.24,constant,Procurement,1986,66602000000
outlays,usaf,6.24,constant,RDT.E,1986,27983000000
outlays,usaf,6.24,constant,MILCON,1986,3490000000
outlays,usaf,6.24,constant,family.housing,1986,1745000000
outlays,usaf,6.24,constant,revolving.and.management,1986,2363000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1986,-369000000
outlays,usaf,6.24,current,MILPERS,1987,20739000000
outlays,usaf,6.24,current,O.M.,1987,20587000000
outlays,usaf,6.24,current,Procurement,1987,33815000000
outlays,usaf,6.24,current,RDT.E,1987,13347000000
outlays,usaf,6.24,current,MILCON,1987,1778000000
outlays,usaf,6.24,current,family.housing,1987,804000000
outlays,usaf,6.24,current,revolving.and.management,1987,454000000
outlays,usaf,6.24,current,trust.receipts.and.other,1987,-379000000
outlays,usaf,6.24,constant,MILPERS,1987,55690000000
outlays,usaf,6.24,constant,O.M.,1987,51675000000
outlays,usaf,6.24,constant,Procurement,1987,67189000000
outlays,usaf,6.24,constant,RDT.E,1987,27085000000
outlays,usaf,6.24,constant,MILCON,1987,3532000000
outlays,usaf,6.24,constant,family.housing,1987,1646000000
outlays,usaf,6.24,constant,revolving.and.management,1987,903000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1987,-754000000
outlays,usaf,6.24,current,MILPERS,1988,21346000000
outlays,usaf,6.24,current,O.M.,1988,23752000000
outlays,usaf,6.24,current,Procurement,1988,30845000000
outlays,usaf,6.24,current,RDT.E,1988,14302000000
outlays,usaf,6.24,current,MILCON,1988,1616000000
outlays,usaf,6.24,current,family.housing,1988,889000000
outlays,usaf,6.24,current,revolving.and.management,1988,654000000
outlays,usaf,6.24,current,trust.receipts.and.other,1988,-344000000
outlays,usaf,6.24,constant,MILPERS,1988,55010000000
outlays,usaf,6.24,constant,O.M.,1988,56975000000
outlays,usaf,6.24,constant,Procurement,1988,59502000000
outlays,usaf,6.24,constant,RDT.E,1988,27953000000
outlays,usaf,6.24,constant,MILCON,1988,3118000000
outlays,usaf,6.24,constant,family.housing,1988,1754000000
outlays,usaf,6.24,constant,revolving.and.management,1988,1262000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1988,-664000000
outlays,usaf,6.24,current,MILPERS,1989,22555000000
outlays,usaf,6.24,current,O.M.,1989,24751000000
outlays,usaf,6.24,current,Procurement,1989,30215000000
outlays,usaf,6.24,current,RDT.E,1989,14912000000
outlays,usaf,6.24,current,MILCON,1989,1539000000
outlays,usaf,6.24,current,family.housing,1989,929000000
outlays,usaf,6.24,current,revolving.and.management,1989,177000000
outlays,usaf,6.24,current,trust.receipts.and.other,1989,-400000000
outlays,usaf,6.24,constant,MILPERS,1989,55663000000
outlays,usaf,6.24,constant,O.M.,1989,57275000000
outlays,usaf,6.24,constant,Procurement,1989,55938000000
outlays,usaf,6.24,constant,RDT.E,1989,27949000000
outlays,usaf,6.24,constant,MILCON,1989,2848000000
outlays,usaf,6.24,constant,family.housing,1989,1761000000
outlays,usaf,6.24,constant,revolving.and.management,1989,327000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1989,-740000000
outlays,usaf,6.24,current,MILPERS,1990,20687000000
outlays,usaf,6.24,current,O.M.,1990,25195000000
outlays,usaf,6.24,current,Procurement,1990,30926000000
outlays,usaf,6.24,current,RDT.E,1990,14443000000
outlays,usaf,6.24,current,MILCON,1990,1408000000
outlays,usaf,6.24,current,family.housing,1990,943000000
outlays,usaf,6.24,current,revolving.and.management,1990,239000000
outlays,usaf,6.24,current,trust.receipts.and.other,1990,-295000000
outlays,usaf,6.24,constant,MILPERS,1990,51283000000
outlays,usaf,6.24,constant,O.M.,1990,56959000000
outlays,usaf,6.24,constant,Procurement,1990,54999000000
outlays,usaf,6.24,constant,RDT.E,1990,26047000000
outlays,usaf,6.24,constant,MILCON,1990,2503000000
outlays,usaf,6.24,constant,family.housing,1990,1708000000
outlays,usaf,6.24,constant,revolving.and.management,1990,426000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1990,-524000000
outlays,usaf,6.24,current,MILPERS,1991,22766000000
outlays,usaf,6.24,current,O.M.,1991,27017000000
outlays,usaf,6.24,current,Procurement,1991,29923000000
outlays,usaf,6.24,current,RDT.E,1991,13050000000
outlays,usaf,6.24,current,MILCON,1991,848000000
outlays,usaf,6.24,current,family.housing,1991,888000000
outlays,usaf,6.24,current,revolving.and.management,1991,545000000
outlays,usaf,6.24,current,trust.receipts.and.other,1991,-527000000
outlays,usaf,6.24,constant,MILPERS,1991,52778000000
outlays,usaf,6.24,constant,O.M.,1991,54207000000
outlays,usaf,6.24,constant,Procurement,1991,51022000000
outlays,usaf,6.24,constant,RDT.E,1991,22570000000
outlays,usaf,6.24,constant,MILCON,1991,1445000000
outlays,usaf,6.24,constant,family.housing,1991,1534000000
outlays,usaf,6.24,constant,revolving.and.management,1991,929000000
outlays,usaf,6.24,constant,trust.receipts.and.other,1991,-898000000
outlays,usaf,6.24,current,MILPERS,1992,21007000000
outlays,usaf,6.24,current,O.M.,1992,23462000000
outlays,usaf,6.24,current,Procurement,1992,26774000000
outlays,usaf,6.24,current,RDT.E,1992,11998000000
outlays,usaf,6.24,current,MILCON,1992,1163000000
outlays,usaf,6.24,current,family.housing,1992,904000000
outlays,usaf,6.24,current,revolving.and.management,1992,0
outlays,usaf,6.24,current,trust.receipts.and.other,1992,-290000000
outlays,usaf,6.24,constant,MILPERS,1992,47622000000
outlays,usaf,6.24,constant,O.M.,1992,47534000000
outlays,usaf,6.24,constant,Procurement,1992,44323000000
outlays,usaf,6.24,constant,RDT.E,1992,20199000000
outlays,usaf,6.24,constant,MILCON,1992,1925000000
outlays,usaf,6.24,constant,family.housing,1992,1526000000
outlays,usaf,6.24,constant,revolving.and.management,1992,0
outlays,usaf,6.24,constant,trust.receipts.and.other,1992,-481000000
outlays,usaf,6.24,current,MILPERS,1993,20150000000
outlays,usaf,6.24,current,O.M.,1993,24482000000
outlays,usaf,6.24,current,Procurement,1993,24915000000
outlays,usaf,6.24,current,RDT.E,1993,12338000000
outlays,usaf,6.24,current,MILCON,1993,1169000000
outlays,usaf,6.24,current,family.housing,1993,964000000
outlays,usaf,6.24,current,revolving.and.management,1993,0
outlays,usaf,6.24,current,trust.receipts.and.other,1993,-217000000
outlays,usaf,6.24,constant,MILPERS,1993,43455000000
outlays,usaf,6.24,constant,O.M.,1993,47308000000
outlays,usaf,6.24,constant,Procurement,1993,40278000000
outlays,usaf,6.24,constant,RDT.E,1993,20275000000
outlays,usaf,6.24,constant,MILCON,1993,1890000000
outlays,usaf,6.24,constant,family.housing,1993,1588000000
outlays,usaf,6.24,constant,revolving.and.management,1993,0
outlays,usaf,6.24,constant,trust.receipts.and.other,1993,-351000000
outlays,usaf,6.24,current,MILPERS,1994,18704000000
outlays,usaf,6.24,current,O.M.,1994,24230000000
outlays,usaf,6.24,current,Procurement,1994,22849000000
outlays,usaf,6.24,current,RDT.E,1994,12513000000
outlays,usaf,6.24,current,MILCON,1994,1218000000
outlays,usaf,6.24,current,family.housing,1994,1107000000
outlays,usaf,6.24,current,revolving.and.management,1994,0
outlays,usaf,6.24,current,trust.receipts.and.other,1994,-332000000
outlays,usaf,6.24,constant,MILPERS,1994,39117000000
outlays,usaf,6.24,constant,O.M.,1994,46521000000
outlays,usaf,6.24,constant,Procurement,1994,36214000000
outlays,usaf,6.24,constant,RDT.E,1994,20178000000
outlays,usaf,6.24,constant,MILCON,1994,1930000000
outlays,usaf,6.24,constant,family.housing,1994,1777000000
outlays,usaf,6.24,constant,revolving.and.management,1994,0
outlays,usaf,6.24,constant,trust.receipts.and.other,1994,-526000000
outlays,usaf,6.24,current,MILPERS,1995,19377000000
outlays,usaf,6.24,current,O.M.,1995,22850000000
outlays,usaf,6.24,current,Procurement,1995,20582000000
outlays,usaf,6.24,current,RDT.E,1995,12052000000
outlays,usaf,6.24,current,MILCON,1995,1330000000
outlays,usaf,6.24,current,family.housing,1995,1079000000
outlays,usaf,6.24,current,revolving.and.management,1995,0
outlays,usaf,6.24,current,trust.receipts.and.other,1995,-471000000
outlays,usaf,6.24,constant,MILPERS,1995,39959000000
outlays,usaf,6.24,constant,O.M.,1995,43805000000
outlays,usaf,6.24,constant,Procurement,1995,32013000000
outlays,usaf,6.24,constant,RDT.E,1995,19018000000
outlays,usaf,6.24,constant,MILCON,1995,2068000000
outlays,usaf,6.24,constant,family.housing,1995,1706000000
outlays,usaf,6.24,constant,revolving.and.management,1995,0
outlays,usaf,6.24,constant,trust.receipts.and.other,1995,-733000000
outlays,usaf,6.24,current,MILPERS,1996,18381000000
outlays,usaf,6.24,current,O.M.,1996,23291000000
outlays,usaf,6.24,current,Procurement,1996,18465000000
outlays,usaf,6.24,current,RDT.E,1996,13056000000
outlays,usaf,6.24,current,MILCON,1996,1312000000
outlays,usaf,6.24,current,family.housing,1996,1104000000
outlays,usaf,6.24,current,revolving.and.management,1996,0
outlays,usaf,6.24,current,trust.receipts.and.other,1996,-231000000
outlays,usaf,6.24,constant,MILPERS,1996,37415000000
