Military.Department,FY,Account,Public.Law.Title,Amount,spending.type,Source_Data
Navy,2021,Overseas Contingency Ops,Procurement,526000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2001,Base,Procurement,21019000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2001,Global War on Terror,Procurement,1165000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2001,Other Supplemental,Procurement,-130000000,Other Discretionary,"FY21 Green Book, tbl 2.1"
Air Force,2002,Base,Procurement,22397000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2002,Global War on Terror,Procurement,832000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2003,Base,Procurement,28880000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2003,Global War on Terror,Procurement,2500000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2004,Base,Procurement,28836000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2004,Global War on Terror,Procurement,3622000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2004,Other Supplemental,Procurement,2000000,Other Discretionary,"FY21 Green Book, tbl 2.1"
Navy,2020,Base,RDT.E,19924000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2020,Overseas Contingency Ops,RDT.E,164000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2020,Hurricanes Michael/Florence,RDT.E,130000000,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2021,Base,RDT.E,21427000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2021,Overseas Contingency Ops,RDT.E,60000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2001,Base,RDT.E,14020000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2001,Global War on Terror,RDT.E,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2001,Other Supplemental,RDT.E,277000000,Other Discretionary,"FY21 Green Book, tbl 2.1"
Air Force,2002,Base,RDT.E,14545000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2002,Global War on Terror,RDT.E,-26000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2003,Base,RDT.E,18513000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2003,Global War on Terror,RDT.E,312000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2004,Base,RDT.E,20251000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2004,Global War on Terror,RDT.E,39000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2004,Other Supplemental,RDT.E,0,Other Discretionary,"FY21 Green Book, tbl 2.1"
Navy,2020,Base,Military.Construction,3132000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2020,Overseas Contingency Ops,Military.Construction,95000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2020,Hurricanes Michael/Florence,Military.Construction,3477000000,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2021,Base,Military.Construction,2172000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2021,Overseas Contingency Ops,Military.Construction,70000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2001,Base,Military.Construction,1386000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2001,Global War on Terror,Military.Construction,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2001,Other Supplemental,Military.Construction,24000000,Other Discretionary,"FY21 Green Book, tbl 2.1"
Air Force,2002,Base,Military.Construction,1759000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2002,Global War on Terror,Military.Construction,47000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2003,Base,Military.Construction,1496000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2003,Global War on Terror,Military.Construction,138000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2004,Base,Military.Construction,1538000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2004,Global War on Terror,Military.Construction,293000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2004,Other Supplemental,Military.Construction,0,Other Discretionary,"FY21 Green Book, tbl 2.1"
Navy,2020,Base,Family..Housing,425000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2020,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2020,Hurricanes Michael/Florence,Family..Housing,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2021,Base,Family..Housing,389000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2021,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2001,Base,Family..Housing,1070000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2001,Global War on Terror,Family..Housing,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2001,Other Supplemental,Family..Housing,14000000,Other Discretionary,"FY21 Green Book, tbl 2.1"
Air Force,2002,Base,Family..Housing,1374000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2002,Global War on Terror,Family..Housing,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2003,Base,Family..Housing,1534000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2003,Global War on Terror,Family..Housing,2000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2004,Base,Family..Housing,1434000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2004,Global War on Terror,Family..Housing,7000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2004,Other Supplemental,Family..Housing,0,Other Discretionary,"FY21 Green Book, tbl 2.1"
Navy,2020,Base,Revolving.Funds...Other,0,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2020,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Navy,2020,Hurricanes Michael/Florence,Revolving.Funds...Other,234000000,Emergency Relief,"FY21 Green Book, tbl 2.1"
Navy,2021,Base,Revolving.Funds...Other,0,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Navy,2021,Overseas Contingency Ops,Revolving.Funds...Other,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2001,Base,Revolving.Funds...Other,12000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2001,Global War on Terror,Revolving.Funds...Other,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2001,Other Supplemental,Revolving.Funds...Other,0,Other Discretionary,"FY21 Green Book, tbl 2.1"
Air Force,2002,Base,Revolving.Funds...Other,34000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2002,Global War on Terror,Revolving.Funds...Other,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2003,Base,Revolving.Funds...Other,24000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2003,Global War on Terror,Revolving.Funds...Other,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2004,Base,Revolving.Funds...Other,0,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2004,Global War on Terror,Revolving.Funds...Other,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2004,Other Supplemental,Revolving.Funds...Other,0,Other Discretionary,"FY21 Green Book, tbl 2.1"
Air Force,2005,Base,Military.Personnel,28744000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2005,Global War on Terror,Military.Personnel,1600000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2005,Hurricane & Tsunami Relief,Military.Personnel,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2006,Base,Military.Personnel,29548000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2006,Global War on Terror,Military.Personnel,1670000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2006,Hurricane Relief,Military.Personnel,180000000,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2006,Avian Flu Relief,Military.Personnel,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2007,Base,Military.Personnel,30163000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2007,Global War on Terror,Military.Personnel,1626000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2007,Other Supplemental,Military.Personnel,0,Other Discretionary,"FY21 Green Book, tbl 2.1"
Air Force,2008,Base,Military.Personnel,30677000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2008,Global War on Terror,Military.Personnel,1503000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2009,Base,Military.Personnel,31847000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2009,Recovery Act,Military.Personnel,0,Other Discretionary,"FY21 Green Book, tbl 2.1"
Air Force,2009,Global War on Terror,Military.Personnel,75000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2009,Overseas Contingency Ops,Military.Personnel,1561000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2010,Base,Military.Personnel,33614000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2010,Overseas Contingency Ops,Military.Personnel,1792000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2010,Haiti Earthquake,Military.Personnel,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2005,Base,O.M,33925000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2005,Global War on Terror,O.M,5627000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2005,Hurricane & Tsunami Relief,O.M,200000000,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2006,Base,O.M,38035000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2006,Global War on Terror,O.M,8121000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2006,Hurricane Relief,O.M,553000000,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2006,Avian Flu Relief,O.M,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2007,Base,O.M,38584000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2007,Global War on Terror,O.M,9653000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2007,Other Supplemental,O.M,0,Other Discretionary,"FY21 Green Book, tbl 2.1"
Air Force,2008,Base,O.M,40957000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2008,Global War on Terror,O.M,11268000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2009,Base,O.M,44353000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2009,Recovery Act,O.M,1135000000,Other Discretionary,"FY21 Green Book, tbl 2.1"
Air Force,2009,Global War on Terror,O.M,4140000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2009,Overseas Contingency Ops,O.M,5601000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2010,Base,O.M,42267000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2010,Overseas Contingency Ops,O.M,13560000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2010,Haiti Earthquake,O.M,218000000,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2005,Base,Procurement,32244000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2005,Global War on Terror,Procurement,2870000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2005,Hurricane & Tsunami Relief,Procurement,3000000,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2006,Base,Procurement,33603000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2006,Global War on Terror,Procurement,2235000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2006,Hurricane Relief,Procurement,151000000,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2006,Avian Flu Relief,Procurement,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2007,Base,Procurement,31490000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2007,Global War on Terror,Procurement,7945000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2007,Other Supplemental,Procurement,0,Other Discretionary,"FY21 Green Book, tbl 2.1"
Air Force,2008,Base,Procurement,35136000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2008,Global War on Terror,Procurement,8679000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2009,Base,Procurement,35938000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2009,Recovery Act,Procurement,0,Other Discretionary,"FY21 Green Book, tbl 2.1"
Air Force,2009,Global War on Terror,Procurement,1658000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2009,Overseas Contingency Ops,Procurement,6585000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2010,Base,Procurement,35830000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2010,Overseas Contingency Ops,Procurement,4556000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2010,Haiti Earthquake,Procurement,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2005,Base,RDT.E,20408000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2005,Global War on Terror,RDT.E,143000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2005,Hurricane & Tsunami Relief,RDT.E,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2006,Base,RDT.E,21813000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2006,Global War on Terror,RDT.E,395000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2006,Hurricane Relief,RDT.E,12000000,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2006,Avian Flu Relief,RDT.E,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2007,Base,RDT.E,24342000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2007,Global War on Terror,RDT.E,224000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2007,Other Supplemental,RDT.E,0,Other Discretionary,"FY21 Green Book, tbl 2.1"
Air Force,2008,Base,RDT.E,26261000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2008,Global War on Terror,RDT.E,368000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2009,Base,RDT.E,26305000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2009,Recovery Act,RDT.E,75000000,Other Discretionary,"FY21 Green Book, tbl 2.1"
Air Force,2009,Global War on Terror,RDT.E,36000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2009,Overseas Contingency Ops,RDT.E,-127000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2010,Base,RDT.E,27700000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2010,Overseas Contingency Ops,RDT.E,247000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2010,Haiti Earthquake,RDT.E,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2005,Base,Military.Construction,1358000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2005,Global War on Terror,Military.Construction,141000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2005,Hurricane & Tsunami Relief,Military.Construction,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2006,Base,Military.Construction,1964000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2006,Global War on Terror,Military.Construction,28000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2006,Hurricane Relief,Military.Construction,191000000,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2006,Avian Flu Relief,Military.Construction,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2007,Base,Military.Construction,2285000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2007,Global War on Terror,Military.Construction,43000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2007,Other Supplemental,Military.Construction,0,Other Discretionary,"FY21 Green Book, tbl 2.1"
Air Force,2008,Base,Military.Construction,2507000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2008,Global War on Terror,Military.Construction,582000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2009,Base,Military.Construction,2591000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2009,Recovery Act,Military.Construction,230000000,Other Discretionary,"FY21 Green Book, tbl 2.1"
Air Force,2009,Global War on Terror,Military.Construction,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2009,Overseas Contingency Ops,Military.Construction,282000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2010,Base,Military.Construction,2317000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2010,Overseas Contingency Ops,Military.Construction,881000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2010,Haiti Earthquake,Military.Construction,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2005,Base,Family..Housing,1669000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2005,Global War on Terror,Family..Housing,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2005,Hurricane & Tsunami Relief,Family..Housing,11000000,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2006,Base,Family..Housing,1761000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2006,Global War on Terror,Family..Housing,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2006,Hurricane Relief,Family..Housing,325000000,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2006,Avian Flu Relief,Family..Housing,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2007,Base,Family..Housing,1900000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2007,Global War on Terror,Family..Housing,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2007,Other Supplemental,Family..Housing,0,Other Discretionary,"FY21 Green Book, tbl 2.1"
Air Force,2008,Base,Family..Housing,1001000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2008,Global War on Terror,Family..Housing,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2009,Base,Family..Housing,990000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2009,Recovery Act,Family..Housing,97000000,Other Discretionary,"FY21 Green Book, tbl 2.1"
Air Force,2009,Global War on Terror,Family..Housing,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2009,Overseas Contingency Ops,Family..Housing,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2010,Base,Family..Housing,569000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2010,Overseas Contingency Ops,Family..Housing,8000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2010,Haiti Earthquake,Family..Housing,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2005,Base,Revolving.Funds...Other,0,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2005,Global War on Terror,Revolving.Funds...Other,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2005,Hurricane & Tsunami Relief,Revolving.Funds...Other,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2006,Base,Revolving.Funds...Other,212000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2006,Global War on Terror,Revolving.Funds...Other,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2006,Hurricane Relief,Revolving.Funds...Other,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2006,Avian Flu Relief,Revolving.Funds...Other,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2007,Base,Revolving.Funds...Other,44000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2007,Global War on Terror,Revolving.Funds...Other,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2007,Other Supplemental,Revolving.Funds...Other,0,Other Discretionary,"FY21 Green Book, tbl 2.1"
Air Force,2008,Base,Revolving.Funds...Other,60000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2008,Global War on Terror,Revolving.Funds...Other,548000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2009,Base,Revolving.Funds...Other,61000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2009,Recovery Act,Revolving.Funds...Other,0,Other Discretionary,"FY21 Green Book, tbl 2.1"
Air Force,2009,Global War on Terror,Revolving.Funds...Other,0,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2009,Overseas Contingency Ops,Revolving.Funds...Other,15000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2010,Base,Revolving.Funds...Other,64000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2010,Overseas Contingency Ops,Revolving.Funds...Other,863000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2010,Haiti Earthquake,Revolving.Funds...Other,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2011,Base,Military.Personnel,34235000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2011,Overseas Contingency Ops,Military.Personnel,1805000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2012,Base,Military.Personnel,35131000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2012,Overseas Contingency Ops,Military.Personnel,1493000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2013,Base,Military.Personnel,34704000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2013,Overseas Contingency Ops,Military.Personnel,900000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2013,Hurricane Sandy,Military.Personnel,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2014,Base,Military.Personnel,35103000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2014,Overseas Contingency Ops,Military.Personnel,784000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2014,Iron Dome,Military.Personnel,0,Other Discretionary,"FY21 Green Book, tbl 2.1"
Air Force,2015,Base,Military.Personnel,33617000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2015,Overseas Contingency Ops,Military.Personnel,756000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2015,Ebola Relief,Military.Personnel,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2016,Base,Military.Personnel,34026000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2016,Overseas Contingency Ops,Military.Personnel,778000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2017,Base,Military.Personnel,34570000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2017,Overseas Contingency Ops,Military.Personnel,915000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2011,Base,O.M,45820000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2011,Overseas Contingency Ops,O.M,13538000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2012,Base,O.M,47007000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2012,Overseas Contingency Ops,O.M,10595000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2013,Base,O.M,42550000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2013,Overseas Contingency Ops,O.M,9508000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2013,Hurricane Sandy,O.M,14000000,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2014,Base,O.M,43196000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2014,Overseas Contingency Ops,O.M,12795000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2014,Iron Dome,O.M,0,Other Discretionary,"FY21 Green Book, tbl 2.1"
Air Force,2015,Base,O.M,44596000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2015,Overseas Contingency Ops,O.M,10531000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2015,Ebola Relief,O.M,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2016,Base,O.M,44442000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2016,Overseas Contingency Ops,O.M,11336000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2017,Base,O.M,45920000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2017,Overseas Contingency Ops,O.M,12859000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2011,Base,Procurement,36277000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2011,Overseas Contingency Ops,Procurement,5512000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2012,Base,Procurement,36020000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2012,Overseas Contingency Ops,Procurement,4472000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2013,Base,Procurement,30341000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2013,Overseas Contingency Ops,Procurement,2611000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2013,Hurricane Sandy,Procurement,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2014,Base,Procurement,31259000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2014,Overseas Contingency Ops,Procurement,3131000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2014,Iron Dome,Procurement,0,Other Discretionary,"FY21 Green Book, tbl 2.1"
Air Force,2015,Base,Procurement,33914000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2015,Overseas Contingency Ops,Procurement,4484000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2015,Ebola Relief,Procurement,0,Emergency Relief,"FY21 Green Book, tbl 2.1"
Air Force,2016,Base,Procurement,40939000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2016,Overseas Contingency Ops,Procurement,4247000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2017,Base,Procurement,38102000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2017,Overseas Contingency Ops,Procurement,7604000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2011,Base,RDT.E,26982000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2011,Overseas Contingency Ops,RDT.E,499000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
Air Force,2012,Base,RDT.E,26113000000,"Base, Discretionary","FY21 Green Book, tbl 2.1"
Air Force,2012,Overseas Contingency Ops,RDT.E,260000000,OCO.GWOT,"FY21 Green Book, tbl 2.1"
