source.table,budget.type,deflator.type,public.law.title,FY,amount
tbl.6.11.BA.by.Public.Law,Outlays,constant,retired.pay.Defense,1973,26620000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,OM,1973,131731000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,procurement,1973,88447000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,RDTE,1973,43036000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,MILCON,1973,5814000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,family.housing,1973,3892000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,revolving.and.management.funds,1973,-5257000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,trust.receipts.and.other,1973,-587000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,OCO.placeholder,1973,0
tbl.6.11.BA.by.Public.Law,Outlays,current,military.personnel,1974,23728000000
tbl.6.11.BA.by.Public.Law,Outlays,current,retired.pay.Defense,1974,5128000000
tbl.6.11.BA.by.Public.Law,Outlays,current,OM,1974,22482000000
tbl.6.11.BA.by.Public.Law,Outlays,current,procurement,1974,15241000000
tbl.6.11.BA.by.Public.Law,Outlays,current,RDTE,1974,8582000000
tbl.6.11.BA.by.Public.Law,Outlays,current,MILCON,1974,1407000000
tbl.6.11.BA.by.Public.Law,Outlays,current,family.housing,1974,884000000
tbl.6.11.BA.by.Public.Law,Outlays,current,revolving.and.management.funds,1974,268000000
tbl.6.11.BA.by.Public.Law,Outlays,current,trust.receipts.and.other,1974,-170000000
tbl.6.11.BA.by.Public.Law,Outlays,current,OCO.placeholder,1974,0
tbl.6.11.BA.by.Public.Law,Outlays,constant,military.personnel,1974,156990000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,retired.pay.Defense,1974,28353000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,OM,1974,127674000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,procurement,1974,80792000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,RDTE,1974,42512000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,MILCON,1974,6835000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,family.housing,1974,4406000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,revolving.and.management.funds,1974,1292000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,trust.receipts.and.other,1974,-820000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,OCO.placeholder,1974,0
tbl.6.11.BA.by.Public.Law,Outlays,current,military.personnel,1975,24968000000
tbl.6.11.BA.by.Public.Law,Outlays,current,retired.pay.Defense,1975,6242000000
tbl.6.11.BA.by.Public.Law,Outlays,current,OM,1975,26301000000
tbl.6.11.BA.by.Public.Law,Outlays,current,procurement,1975,16042000000
tbl.6.11.BA.by.Public.Law,Outlays,current,RDTE,1975,8866000000
tbl.6.11.BA.by.Public.Law,Outlays,current,MILCON,1975,1462000000
tbl.6.11.BA.by.Public.Law,Outlays,current,family.housing,1975,1124000000
tbl.6.11.BA.by.Public.Law,Outlays,current,revolving.and.management.funds,1975,66000000
tbl.6.11.BA.by.Public.Law,Outlays,current,trust.receipts.and.other,1975,-170000000
tbl.6.11.BA.by.Public.Law,Outlays,current,OCO.placeholder,1975,0
tbl.6.11.BA.by.Public.Law,Outlays,constant,military.personnel,1975,152923000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,retired.pay.Defense,1975,30249000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,OM,1975,134011000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,procurement,1975,75584000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,RDTE,1975,38739000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,MILCON,1975,6199000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,family.housing,1975,4924000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,revolving.and.management.funds,1975,275000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,trust.receipts.and.other,1975,-714000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,OCO.placeholder,1975,0
tbl.6.11.BA.by.Public.Law,Outlays,current,military.personnel,1976,25064000000
tbl.6.11.BA.by.Public.Law,Outlays,current,retired.pay.Defense,1976,7296000000
tbl.6.11.BA.by.Public.Law,Outlays,current,OM,1976,27841000000
tbl.6.11.BA.by.Public.Law,Outlays,current,procurement,1976,15964000000
tbl.6.11.BA.by.Public.Law,Outlays,current,RDTE,1976,8923000000
tbl.6.11.BA.by.Public.Law,Outlays,current,MILCON,1976,2019000000
tbl.6.11.BA.by.Public.Law,Outlays,current,family.housing,1976,1192000000
tbl.6.11.BA.by.Public.Law,Outlays,current,revolving.and.management.funds,1976,-241000000
tbl.6.11.BA.by.Public.Law,Outlays,current,trust.receipts.and.other,1976,-166000000
tbl.6.11.BA.by.Public.Law,Outlays,current,OCO.placeholder,1976,0
tbl.6.11.BA.by.Public.Law,Outlays,constant,military.personnel,1976,146066000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,retired.pay.Defense,1976,31842000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,OM,1976,130776000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,procurement,1976,70130000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,RDTE,1976,36209000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,MILCON,1976,8015000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,family.housing,1976,4859000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,revolving.and.management.funds,1976,-937000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,trust.receipts.and.other,1976,-647000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,OCO.placeholder,1976,0
tbl.6.11.BA.by.Public.Law,Outlays,current,military.personnel,1977,25715000000
tbl.6.11.BA.by.Public.Law,Outlays,current,retired.pay.Defense,1977,8216000000
tbl.6.11.BA.by.Public.Law,Outlays,current,OM,1977,30590000000
tbl.6.11.BA.by.Public.Law,Outlays,current,procurement,1977,18178000000
tbl.6.11.BA.by.Public.Law,Outlays,current,RDTE,1977,9795000000
tbl.6.11.BA.by.Public.Law,Outlays,current,MILCON,1977,1914000000
tbl.6.11.BA.by.Public.Law,Outlays,current,family.housing,1977,1358000000
tbl.6.11.BA.by.Public.Law,Outlays,current,revolving.and.management.funds,1977,25000000
tbl.6.11.BA.by.Public.Law,Outlays,current,trust.receipts.and.other,1977,-235000000
tbl.6.11.BA.by.Public.Law,Outlays,current,OCO.placeholder,1977,0
tbl.6.11.BA.by.Public.Law,Outlays,constant,military.personnel,1977,141935000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,retired.pay.Defense,1977,33855000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,OM,1977,132298000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,procurement,1977,73912000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,RDTE,1977,36644000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,MILCON,1977,7047000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,family.housing,1977,5080000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,revolving.and.management.funds,1977,92000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,trust.receipts.and.other,1977,-846000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,OCO.placeholder,1977,0
tbl.6.11.BA.by.Public.Law,Outlays,current,military.personnel,1978,27075000000
tbl.6.11.BA.by.Public.Law,Outlays,current,retired.pay.Defense,1978,9171000000
tbl.6.11.BA.by.Public.Law,Outlays,current,OM,1978,33580000000
tbl.6.11.BA.by.Public.Law,Outlays,current,procurement,1978,19976000000
tbl.6.11.BA.by.Public.Law,Outlays,current,RDTE,1978,10508000000
tbl.6.11.BA.by.Public.Law,Outlays,current,MILCON,1978,1932000000
tbl.6.11.BA.by.Public.Law,Outlays,current,family.housing,1978,1405000000
tbl.6.11.BA.by.Public.Law,Outlays,current,revolving.and.management.funds,1978,-429000000
tbl.6.11.BA.by.Public.Law,Outlays,current,trust.receipts.and.other,1978,-176000000
tbl.6.11.BA.by.Public.Law,Outlays,current,OCO.placeholder,1978,0
tbl.6.11.BA.by.Public.Law,Outlays,constant,military.personnel,1978,139750000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,retired.pay.Defense,1978,35150000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,OM,1978,133922000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,procurement,1978,75601000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,RDTE,1978,36565000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,MILCON,1978,6643000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,family.housing,1978,4916000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,revolving.and.management.funds,1978,-1441000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,trust.receipts.and.other,1978,-593000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,OCO.placeholder,1978,0
tbl.6.11.BA.by.Public.Law,Outlays,current,military.personnel,1979,28407000000
tbl.6.11.BA.by.Public.Law,Outlays,current,retired.pay.Defense,1979,10279000000
tbl.6.11.BA.by.Public.Law,Outlays,current,OM,1979,36427000000
tbl.6.11.BA.by.Public.Law,Outlays,current,procurement,1979,25404000000
tbl.6.11.BA.by.Public.Law,Outlays,current,RDTE,1979,11152000000
tbl.6.11.BA.by.Public.Law,Outlays,current,MILCON,1979,2080000000
tbl.6.11.BA.by.Public.Law,Outlays,current,family.housing,1979,1468000000
tbl.6.11.BA.by.Public.Law,Outlays,current,revolving.and.management.funds,1979,286000000
tbl.6.11.BA.by.Public.Law,Outlays,current,trust.receipts.and.other,1979,-490000000
tbl.6.11.BA.by.Public.Law,Outlays,current,OCO.placeholder,1979,0
tbl.6.11.BA.by.Public.Law,Outlays,constant,military.personnel,1979,138391000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,retired.pay.Defense,1979,36388000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,OM,1979,137064000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,procurement,1979,88062000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,RDTE,1979,35159000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,MILCON,1979,6588000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,family.housing,1979,4548000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,revolving.and.management.funds,1979,880000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,trust.receipts.and.other,1979,-1509000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,OCO.placeholder,1979,0
tbl.6.11.BA.by.Public.Law,Outlays,current,military.personnel,1980,30842000000
tbl.6.11.BA.by.Public.Law,Outlays,current,retired.pay.Defense,1980,11920000000
tbl.6.11.BA.by.Public.Law,Outlays,current,OM,1980,44773000000
tbl.6.11.BA.by.Public.Law,Outlays,current,procurement,1980,29021000000
tbl.6.11.BA.by.Public.Law,Outlays,current,RDTE,1980,13127000000
tbl.6.11.BA.by.Public.Law,Outlays,current,MILCON,1980,2450000000
tbl.6.11.BA.by.Public.Law,Outlays,current,family.housing,1980,1680000000
tbl.6.11.BA.by.Public.Law,Outlays,current,revolving.and.management.funds,1980,-246000000
tbl.6.11.BA.by.Public.Law,Outlays,current,trust.receipts.and.other,1980,-726000000
tbl.6.11.BA.by.Public.Law,Outlays,current,OCO.placeholder,1980,0
tbl.6.11.BA.by.Public.Law,Outlays,constant,military.personnel,1980,139163000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,retired.pay.Defense,1980,37647000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,OM,1980,143246000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,procurement,1980,90299000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,RDTE,1980,37500000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,MILCON,1980,7030000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,family.housing,1980,4517000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,revolving.and.management.funds,1980,-684000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,trust.receipts.and.other,1980,-2022000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,OCO.placeholder,1980,0
tbl.6.11.BA.by.Public.Law,Outlays,current,military.personnel,1981,36409000000
tbl.6.11.BA.by.Public.Law,Outlays,current,retired.pay.Defense,1981,13729000000
tbl.6.11.BA.by.Public.Law,Outlays,current,OM,1981,51867000000
tbl.6.11.BA.by.Public.Law,Outlays,current,procurement,1981,34819000000
tbl.6.11.BA.by.Public.Law,Outlays,current,RDTE,1981,15278000000
tbl.6.11.BA.by.Public.Law,Outlays,current,MILCON,1981,2458000000
tbl.6.11.BA.by.Public.Law,Outlays,current,family.housing,1981,3424000000
tbl.6.11.BA.by.Public.Law,Outlays,current,revolving.and.management.funds,1981,36000000
tbl.6.11.BA.by.Public.Law,Outlays,current,trust.receipts.and.other,1981,-1866000000
tbl.6.11.BA.by.Public.Law,Outlays,current,OCO.placeholder,1981,0
tbl.6.11.BA.by.Public.Law,Outlays,constant,military.personnel,1981,143377000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,retired.pay.Defense,1981,38992000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,OM,1981,148850000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,procurement,1981,97438000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,RDTE,1981,39437000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,MILCON,1981,6406000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,family.housing,1981,8498000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,revolving.and.management.funds,1981,91000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,trust.receipts.and.other,1981,-4702000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,OCO.placeholder,1981,0
tbl.6.11.BA.by.Public.Law,Outlays,current,military.personnel,1982,42341000000
tbl.6.11.BA.by.Public.Law,Outlays,current,retired.pay.Defense,1982,14938000000
tbl.6.11.BA.by.Public.Law,Outlays,current,OM,1982,59677000000
tbl.6.11.BA.by.Public.Law,Outlays,current,procurement,1982,42993000000
tbl.6.11.BA.by.Public.Law,Outlays,current,RDTE,1982,17729000000
tbl.6.11.BA.by.Public.Law,Outlays,current,MILCON,1982,2924000000
tbl.6.11.BA.by.Public.Law,Outlays,current,family.housing,1982,3939000000
tbl.6.11.BA.by.Public.Law,Outlays,current,revolving.and.management.funds,1982,693000000
tbl.6.11.BA.by.Public.Law,Outlays,current,trust.receipts.and.other,1982,-715000000
tbl.6.11.BA.by.Public.Law,Outlays,current,OCO.placeholder,1982,0
tbl.6.11.BA.by.Public.Law,Outlays,constant,military.personnel,1982,145520000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,retired.pay.Defense,1982,39810000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,OM,1982,161153000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,procurement,1982,106806000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,RDTE,1982,42641000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,MILCON,1982,7136000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,family.housing,1982,9101000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,revolving.and.management.funds,1982,1624000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,trust.receipts.and.other,1982,-1673000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,OCO.placeholder,1982,0
tbl.6.11.BA.by.Public.Law,Outlays,current,military.personnel,1983,45523000000
tbl.6.11.BA.by.Public.Law,Outlays,current,retired.pay.Defense,1983,15945000000
tbl.6.11.BA.by.Public.Law,Outlays,current,OM,1983,64917000000
tbl.6.11.BA.by.Public.Law,Outlays,current,procurement,1983,53652000000
tbl.6.11.BA.by.Public.Law,Outlays,current,RDTE,1983,20554000000
tbl.6.11.BA.by.Public.Law,Outlays,current,MILCON,1983,3524000000
tbl.6.11.BA.by.Public.Law,Outlays,current,family.housing,1983,2126000000
tbl.6.11.BA.by.Public.Law,Outlays,current,revolving.and.management.funds,1983,-805000000
tbl.6.11.BA.by.Public.Law,Outlays,current,trust.receipts.and.other,1983,-396000000
tbl.6.11.BA.by.Public.Law,Outlays,current,OCO.placeholder,1983,0
tbl.6.11.BA.by.Public.Law,Outlays,constant,military.personnel,1983,148999000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,retired.pay.Defense,1983,40167000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,OM,1983,169939000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,procurement,1983,123674000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,RDTE,1983,47458000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,MILCON,1983,8273000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,family.housing,1983,4846000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,revolving.and.management.funds,1983,-1812000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,trust.receipts.and.other,1983,-892000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,OCO.placeholder,1983,0
tbl.6.11.BA.by.Public.Law,Outlays,current,military.personnel,1984,47655000000
tbl.6.11.BA.by.Public.Law,Outlays,current,retired.pay.Defense,1984,16471000000
tbl.6.11.BA.by.Public.Law,Outlays,current,OM,1984,67371000000
tbl.6.11.BA.by.Public.Law,Outlays,current,procurement,1984,61879000000
tbl.6.11.BA.by.Public.Law,Outlays,current,RDTE,1984,23117000000
tbl.6.11.BA.by.Public.Law,Outlays,current,MILCON,1984,3706000000
tbl.6.11.BA.by.Public.Law,Outlays,current,family.housing,1984,2413000000
tbl.6.11.BA.by.Public.Law,Outlays,current,revolving.and.management.funds,1984,-1069000000
tbl.6.11.BA.by.Public.Law,Outlays,current,trust.receipts.and.other,1984,-734000000
tbl.6.11.BA.by.Public.Law,Outlays,current,OCO.placeholder,1984,0
tbl.6.11.BA.by.Public.Law,Outlays,constant,military.personnel,1984,149414000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,retired.pay.Defense,1984,40127000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,OM,1984,173597000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,procurement,1984,134220000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,RDTE,1984,51380000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,MILCON,1984,8383000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,family.housing,1984,5337000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,revolving.and.management.funds,1984,-2320000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,trust.receipts.and.other,1984,-1593000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,OCO.placeholder,1984,0
tbl.6.11.BA.by.Public.Law,Outlays,current,military.personnel,1985,67842000000
tbl.6.11.BA.by.Public.Law,Outlays,current,retired.pay.Defense,1985,0
tbl.6.11.BA.by.Public.Law,Outlays,current,OM,1985,72349000000
tbl.6.11.BA.by.Public.Law,Outlays,current,procurement,1985,70381000000
tbl.6.11.BA.by.Public.Law,Outlays,current,RDTE,1985,27103000000
tbl.6.11.BA.by.Public.Law,Outlays,current,MILCON,1985,4260000000
tbl.6.11.BA.by.Public.Law,Outlays,current,family.housing,1985,2642000000
tbl.6.11.BA.by.Public.Law,Outlays,current,revolving.and.management.funds,1985,1334000000
tbl.6.11.BA.by.Public.Law,Outlays,current,trust.receipts.and.other,1985,-543000000
tbl.6.11.BA.by.Public.Law,Outlays,current,OCO.placeholder,1985,0
tbl.6.11.BA.by.Public.Law,Outlays,constant,military.personnel,1985,192016000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,retired.pay.Defense,1985,0
tbl.6.11.BA.by.Public.Law,Outlays,constant,OM,1985,181694000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,procurement,1985,147642000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,RDTE,1985,58208000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,MILCON,1985,9280000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,family.housing,1985,5658000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,revolving.and.management.funds,1985,2798000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,trust.receipts.and.other,1985,-1139000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,OCO.placeholder,1985,0
tbl.6.11.BA.by.Public.Law,Outlays,current,military.personnel,1986,71511000000
tbl.6.11.BA.by.Public.Law,Outlays,current,retired.pay.Defense,1986,0
tbl.6.11.BA.by.Public.Law,Outlays,current,OM,1986,75262000000
tbl.6.11.BA.by.Public.Law,Outlays,current,procurement,1986,76517000000
tbl.6.11.BA.by.Public.Law,Outlays,current,RDTE,1986,32283000000
tbl.6.11.BA.by.Public.Law,Outlays,current,MILCON,1986,5067000000
tbl.6.11.BA.by.Public.Law,Outlays,current,family.housing,1986,2819000000
tbl.6.11.BA.by.Public.Law,Outlays,current,revolving.and.management.funds,1986,2877000000
tbl.6.11.BA.by.Public.Law,Outlays,current,trust.receipts.and.other,1986,-700000000
tbl.6.11.BA.by.Public.Law,Outlays,current,OCO.placeholder,1986,0
tbl.6.11.BA.by.Public.Law,Outlays,constant,military.personnel,1986,194968000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,retired.pay.Defense,1986,0
tbl.6.11.BA.by.Public.Law,Outlays,constant,OM,1986,186011000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,procurement,1986,156141000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,RDTE,1986,67444000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,MILCON,1986,10693000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,family.housing,1986,5888000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,revolving.and.management.funds,1986,5871000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,trust.receipts.and.other,1986,-1428000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,OCO.placeholder,1986,0
tbl.6.11.BA.by.Public.Law,Outlays,current,military.personnel,1987,72020000000
tbl.6.11.BA.by.Public.Law,Outlays,current,retired.pay.Defense,1987,0
tbl.6.11.BA.by.Public.Law,Outlays,current,OM,1987,76180000000
tbl.6.11.BA.by.Public.Law,Outlays,current,procurement,1987,80744000000
tbl.6.11.BA.by.Public.Law,Outlays,current,RDTE,1987,33596000000
tbl.6.11.BA.by.Public.Law,Outlays,current,MILCON,1987,5853000000
tbl.6.11.BA.by.Public.Law,Outlays,current,family.housing,1987,2908000000
tbl.6.11.BA.by.Public.Law,Outlays,current,revolving.and.management.funds,1987,3522000000
tbl.6.11.BA.by.Public.Law,Outlays,current,trust.receipts.and.other,1987,-816000000
tbl.6.11.BA.by.Public.Law,Outlays,current,OCO.placeholder,1987,0
tbl.6.11.BA.by.Public.Law,Outlays,constant,military.personnel,1987,192782000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,retired.pay.Defense,1987,0
tbl.6.11.BA.by.Public.Law,Outlays,constant,OM,1987,183054000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,procurement,1987,160436000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,RDTE,1987,68225000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,MILCON,1987,11933000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,family.housing,1987,5917000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,revolving.and.management.funds,1987,6999000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,trust.receipts.and.other,1987,-1620000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,OCO.placeholder,1987,0
tbl.6.11.BA.by.Public.Law,Outlays,current,military.personnel,1988,76337000000
tbl.6.11.BA.by.Public.Law,Outlays,current,retired.pay.Defense,1988,0
tbl.6.11.BA.by.Public.Law,Outlays,current,OM,1988,84477000000
tbl.6.11.BA.by.Public.Law,Outlays,current,procurement,1988,77166000000
tbl.6.11.BA.by.Public.Law,Outlays,current,RDTE,1988,34792000000
tbl.6.11.BA.by.Public.Law,Outlays,current,MILCON,1988,5874000000
tbl.6.11.BA.by.Public.Law,Outlays,current,family.housing,1988,3082000000
tbl.6.11.BA.by.Public.Law,Outlays,current,revolving.and.management.funds,1988,1021000000
tbl.6.11.BA.by.Public.Law,Outlays,current,trust.receipts.and.other,1988,-813000000
tbl.6.11.BA.by.Public.Law,Outlays,current,OCO.placeholder,1988,0
tbl.6.11.BA.by.Public.Law,Outlays,constant,military.personnel,1988,195050000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,retired.pay.Defense,1988,0
tbl.6.11.BA.by.Public.Law,Outlays,constant,OM,1988,194193000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,procurement,1988,148860000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,RDTE,1988,68286000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,MILCON,1988,11564000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,family.housing,1988,6079000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,revolving.and.management.funds,1988,1970000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,trust.receipts.and.other,1988,-1569000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,OCO.placeholder,1988,0
tbl.6.11.BA.by.Public.Law,Outlays,current,military.personnel,1989,80676000000
tbl.6.11.BA.by.Public.Law,Outlays,current,retired.pay.Defense,1989,0
tbl.6.11.BA.by.Public.Law,Outlays,current,OM,1989,87002000000
tbl.6.11.BA.by.Public.Law,Outlays,current,procurement,1989,81620000000
tbl.6.11.BA.by.Public.Law,Outlays,current,RDTE,1989,37002000000
tbl.6.11.BA.by.Public.Law,Outlays,current,MILCON,1989,5275000000
tbl.6.11.BA.by.Public.Law,Outlays,current,family.housing,1989,3257000000
tbl.6.11.BA.by.Public.Law,Outlays,current,revolving.and.management.funds,1989,753000000
tbl.6.11.BA.by.Public.Law,Outlays,current,trust.receipts.and.other,1989,-704000000
tbl.6.11.BA.by.Public.Law,Outlays,current,OCO.placeholder,1989,0
tbl.6.11.BA.by.Public.Law,Outlays,constant,military.personnel,1989,198082000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,retired.pay.Defense,1989,0
tbl.6.11.BA.by.Public.Law,Outlays,constant,OM,1989,191735000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,procurement,1989,151106000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,RDTE,1989,69600000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,MILCON,1989,9985000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,family.housing,1989,6163000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,revolving.and.management.funds,1989,1394000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,trust.receipts.and.other,1989,-1303000000
tbl.6.11.BA.by.Public.Law,Outlays,constant,OCO.placeholder,1989,0
tbl.6.11.BA.by.Public.Law,Outlays,current,military.personnel,1990,75622000000
tbl.6.11.BA.by.Public.Law,Outlays,current,retired.pay.Defense,1990,0
tbl.6.11.BA.by.Public.Law,Outlays,current,OM,1990,88341000000
tbl.6.11.BA.by.Public.Law,Outlays,current,procurement,1990,80972000000
tbl.6.11.BA.by.Public.Law,Outlays,current,RDTE,1990,37458000000
tbl.6.11.BA.by.Public.Law,Outlays,current,MILCON,1990,5080000000
tbl.6.11.BA.by.Public.Law,Outlays,current,family.housing,1990,3501000000
tbl.6.11.BA.by.Public.Law,Outlays,current,revolving.and.management.funds,1990,-330000000
tbl.6.11.BA.by.Public.Law,Outlays,current,trust.receipts.and.other,1990,-888000000
tbl.6.11.BA.by.Public.Law,Outlays,current,OCO.placeholder,1990,0
tbl.6.11.BA.by.Public.Law,Outlays,constant,military.personnel,1990,186095000000
