Service,Public Law Title,FY,deflator.type,Amount,source.table,data.notes
Navy,NA,1982,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1982,Constant,47170000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1982,Constant,57672000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1982,Constant,59944000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1982,Constant,13441000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1982,Constant,3388000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1982,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1982,Constant,1480000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1982,Constant,-153000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1982,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1982,Current,13973000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1982,Current,21543000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1982,Current,26171000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1982,Current,5828000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1982,Current,1487000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1982,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1982,Current,632000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1982,Current,-65000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1983,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1983,Constant,48742000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1983,Constant,60396000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1983,Constant,77360000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1983,Constant,13548000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1983,Constant,2467000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1983,Constant,1645000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1983,Constant,825000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1983,Constant,-229000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1983,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1983,Current,15044000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1983,Current,23215000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1983,Current,35390000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1983,Current,6094000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1983,Current,1106000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1983,Current,741000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1983,Current,367000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1983,Current,-102000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1984,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1984,Constant,49210000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1984,Constant,62595000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1984,Constant,66574000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1984,Constant,16297000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1984,Constant,2721000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1984,Constant,1316000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1984,Constant,1959000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1984,Constant,-359000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1984,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1984,Current,15910000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1984,Current,24502000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1984,Current,31479000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1984,Current,7586000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1984,Current,1262000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1984,Current,611000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1984,Current,903000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1984,Current,-165000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1985,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1985,Constant,62479000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1985,Constant,68391000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1985,Constant,69848000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1985,Constant,19171000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1985,Constant,3313000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1985,Constant,1373000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1985,Constant,7883000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1985,Constant,59000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1985,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1985,Current,22043000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1985,Current,27690000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1985,Current,34044000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1985,Current,9197000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1985,Current,1595000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1985,Current,658000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1985,Current,3758000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1985,Current,28000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1986,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1986,Constant,61723000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1986,Constant,63754000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1986,Constant,67006000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1986,Constant,19400000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1986,Constant,3343000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1986,Constant,1282000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1986,Constant,5506000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1986,Constant,-357000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1986,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1986,Current,22286000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1986,Current,25757000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1986,Current,33680000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1986,Current,9572000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1986,Current,1662000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1986,Current,633000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1986,Current,2698000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1986,Current,-175000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1987,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1987,Constant,65411000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1987,Constant,62611000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1987,Constant,59313000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1987,Constant,18281000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1987,Constant,2728000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1987,Constant,1375000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1987,Constant,1183000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1987,Constant,-310000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1987,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1987,Current,24705000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1987,Current,26110000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1987,Current,30839000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1987,Current,9305000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1987,Current,1401000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1987,Current,700000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1987,Current,595000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1987,Current,-156000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1988,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1988,Constant,65119000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1988,Constant,62456000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1988,Constant,66296000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1988,Constant,17834000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1988,Constant,2749000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1988,Constant,1442000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1988,Constant,635000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1988,Constant,-168000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1988,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1988,Current,25603000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1988,Current,26936000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1988,Current,35853000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1988,Current,9426000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1988,Current,1461000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1988,Current,760000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1988,Current,329000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1988,Current,-87000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1989,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1989,Constant,65639000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1989,Constant,62247000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1989,Constant,55416000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1989,Constant,16938000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1989,Constant,2975000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1989,Constant,1460000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1989,Constant,342000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1989,Constant,39000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1989,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1989,Current,26670000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1989,Current,28060000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1989,Current,30991000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1989,Current,9311000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1989,Current,1637000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1989,Current,799000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1989,Current,185000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1989,Current,21000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1990,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1990,Constant,65300000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1990,Constant,59920000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1990,Constant,59614000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1990,Constant,16611000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1990,Constant,2108000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1990,Constant,1403000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1990,Constant,-917000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1990,Constant,-286000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1990,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1990,Current,26984000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1990,Current,27802000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1990,Current,34408000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1990,Current,9487000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1990,Current,1180000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1990,Current,792000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1990,Current,-516000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1990,Current,-161000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1991,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1991,Constant,65398000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1991,Constant,63914000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1991,Constant,53141000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1991,Constant,15304000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1991,Constant,2102000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1991,Constant,1458000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1991,Constant,407000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1991,Constant,-318000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1991,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1991,Current,28361000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1991,Current,32497000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1991,Current,31483000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1991,Current,9014000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1991,Current,1207000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1991,Current,855000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1991,Current,239000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1991,Current,-186000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1992,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1992,Constant,63262000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1992,Constant,52374000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1992,Constant,43932000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1992,Constant,12570000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1992,Constant,1633000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1992,Constant,1650000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1992,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1992,Constant,-349000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1992,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1992,Current,28155000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1992,Current,26258000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1992,Current,26587000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1992,Current,7579000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1992,Current,953000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1992,Current,989000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1992,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1992,Current,-211000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1993,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1993,Constant,58763000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1993,Constant,46394000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1993,Constant,31933000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1993,Constant,14957000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1993,Constant,691000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1993,Constant,1706000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1993,Constant,3991000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1993,Constant,-330000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1993,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1993,Current,27294000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1993,Current,23596000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1993,Current,19699000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1993,Current,8914000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1993,Current,392000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1993,Current,1044000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1993,Current,2464000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1993,Current,-204000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1994,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1994,Constant,55062000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1994,Constant,43673000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1994,Constant,25699000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1994,Constant,13291000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1994,Constant,2201000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1994,Constant,1766000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1994,Constant,2452000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1994,Constant,-247000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1994,Current,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1994,Current,26241000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1994,Current,23642000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1994,Current,16126000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1994,Current,8206000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1994,Current,1354000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1994,Current,1102000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1994,Current,1541000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1994,Current,-156000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1995,Constant,0,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1995,Constant,51821000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1995,Constant,45562000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1995,Constant,27163000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1995,Constant,13608000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
Navy,NA,1995,Constant,680000000,tbl.6-20,All enacted war and supplemental funding is includedl; Includes both discretionary and mandatory 
